호선명,지하철역,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원
9호선,염창,57727,6569,66465,20417,15955,35811,19461,59846,10112,51422,8113,30299
9호선,증미,15910,6461,16841,29026,11999,9715,24370,18096,8179,15282,5831,7052
9호선,흑석(중앙대입구),12097,9033,17168,13545,15692,13546,11527,19971,6695,13165,7578,8848
9호선2~3단계,둔촌오륜,2660,2403,2907,1950,2466,1486,1688,2088,615,1793,432,928
9호선2~3단계,봉은사,6858,26246,7743,70976,43016,13754,64309,14204,34576,9270,25058,4981
9호선2~3단계,삼성중앙,3920,11678,5186,32120,18229,6137,29804,8175,13294,5474,8731,3313
9호선2~3단계,삼전,14434,3392,23722,8797,8288,12858,9542,19879,5201,17342,4374,10175
9호선2~3단계,석촌,16932,3852,23217,7963,9914,12588,11155,20489,7114,17309,6111,9132
9호선2~3단계,석촌고분,11357,3294,19652,9989,7676,9943,9828,18086,4910,13826,3909,9126
9호선2~3단계,선정릉,6147,12873,7730,44250,21785,8721,38548,10303,21886,7681,12082,5115
9호선2~3단계,송파나루,9276,2366,12689,8425,5986,8636,9175,12971,4567,11287,4215,5007
9호선2~3단계,언주,4793,14767,6840,47207,28064,8919,41471,9653,20307,7565,12228,4842
9호선2~3단계,올림픽공원(한국체대),10701,3894,13005,9767,9996,8071,10299,13585,4486,10944,3072,7595
9호선2~3단계,종합운동장,6605,4082,7891,8265,7474,6789,10152,10788,5668,7323,4416,4339
9호선2~3단계,중앙보훈병원,26736,8482,28217,15884,14466,11261,9951,19818,3642,19027,2629,9331
9호선2~3단계,한성백제,4680,1365,6498,4906,3952,3195,4773,5173,1952,4520,1579,2476
경강선,경기광주,27148,3695,27592,6729,6596,13411,6206,24615,3126,21801,2149,11964
경강선,곤지암,5312,4365,4727,4677,5316,3198,4929,4364,1910,4586,1081,2370
경강선,부발,3196,3880,2969,4402,5012,2505,4774,2919,1958,3284,1674,2538
경강선,삼동,9186,2041,11021,2114,2266,4642,2399,7429,964,6755,630,3781
경강선,세종대왕릉,633,341,540,528,471,409,465,395,135,599,78,207
경강선,신둔도예촌,3582,1575,2700,2550,2806,1773,2264,2328,841,3030,585,1474
경강선,여주,3351,1636,3341,1956,2902,2630,2090,3089,1751,4283,1154,2910
경강선,이매,3334,1301,2365,2184,1484,1512,1732,2124,979,1810,832,735
경강선,이천,4555,3968,4247,5507,3872,3922,5780,5331,2447,4189,2105,3515
경강선,초월,9908,3148,10722,4970,4033,4274,4067,9935,1848,7151,1165,6358
경강선,판교,3821,8701,2420,20329,10285,4112,17503,3496,11511,2814,10909,1230
경부선,가산디지털단지,12351,42580,12115,133662,52379,17593,91925,21276,39425,14767,23439,9756
경부선,관악,26585,4488,25684,7711,9176,12134,7856,22884,4655,18991,3465,10365
경부선,광명,9974,3286,8100,3019,1262,4052,5420,9541,5467,5762,918,3099
경부선,구로,30444,29129,31582,71606,42809,30870,57701,37053,24597,25286,17959,15848
경부선,군포,15445,27471,14966,44241,19399,9726,31925,12322,11375,11362,9146,6789
경부선,금정,64819,36692,68479,82271,45212,43956,62978,66923,27650,55891,21539,35321
경부선,금천구청,37959,12365,36870,26040,13637,22155,20560,37989,8882,27835,6955,14275
경부선,남영,9071,16980,12941,42407,21032,11567,38143,16332,14488,10903,9899,7099
경부선,노량진,12939,7783,18672,14229,14262,18644,15548,28497,9735,16698,10799,9605
경부선,당정,20014,6933,18036,14201,8781,9706,12318,14666,4661,15652,3664,9577
경부선,대방,23359,28611,31326,43349,25979,19928,37730,31411,13963,21368,10252,13805
경부선,독산,31547,34768,31375,89655,43295,19738,63061,33642,30060,27273,17141,14260
경부선,두정,10248,5062,8679,7125,9446,8504,9576,12705,5529,9030,4602,7789
경부선,명학,20894,21877,18673,48277,22380,9403,31417,15624,10613,15045,10911,8220
경부선,병점,36573,17615,27536,19439,24286,23093,24811,33670,12875,31390,9778,20816
경부선,서동탄,8311,1365,3468,1529,1700,2180,1893,3609,739,4389,543,2156
경부선,서울역,5561,2141,10390,2907,7030,3476,8155,4601,7179,2378,4822,1299
경부선,서정리,9547,10048,8276,11556,18572,9706,15483,10381,8289,11583,6508,6986
경부선,석수,32673,10297,33278,15419,14143,15406,15194,28744,7997,23505,6458,13331
경부선,성균관대,52413,7597,43215,16440,17503,25807,17544,45675,9571,40538,8403,21791
경부선,성환,4380,8131,3943,10382,10555,4979,8472,5684,3631,3996,3092,3520
경부선,세류,11151,3590,7991,3811,4581,5120,4606,8586,2579,7567,2093,4330
경부선,세마,7387,2711,5588,6321,3997,3388,4955,6272,1852,5420,1429,3777
경부선,송탄,10038,4468,7212,6382,6438,8016,7652,9216,4277,9374,2898,6450
경부선,수원,57726,38010,49457,49582,59859,62872,66731,82348,49603,64278,56067,36110
경부선,신길,19918,12249,26247,24153,15800,14488,24782,19869,9694,13858,6278,9202
경부선,신도림,7364,6065,9453,14647,7752,6354,12935,9508,4907,6202,4123,3574
경부선,안양,65915,13295,59992,27331,31228,42295,29045,65145,18207,56266,17683,29463
경부선,영등포,29910,47259,41628,103443,81738,62331,121196,76762,68896,47002,81418,24734
경부선,오산,16964,20659,14987,17764,20322,16623,22260,21225,11680,18467,9486,13049
경부선,오산대,8539,3101,6022,6510,4820,4658,6412,7789,2553,6136,2468,3962
경부선,용산,14973,47927,19102,108350,79677,36448,109897,43728,63625,27642,59749,16716
경부선,의왕,25472,18906,24944,22440,17324,14140,18495,23560,8653,18670,6535,11575
경부선,지제,5506,7770,4053,5666,9218,2822,7217,4994,4503,3846,3033,2807
경부선,직산,1283,1908,888,2541,1878,1006,2022,1050,817,1210,630,636
경부선,진위,2103,5971,1901,6313,5155,1383,7097,1912,2579,1732,1472,915
경부선,천안,7016,4123,5307,6219,9358,9090,9514,10009,6282,7986,4430,6391
경부선,평택,19689,12272,17064,17716,22900,21540,22855,24987,15653,18766,15128,13991
경부선,화서,31691,3853,22855,7454,8202,14911,7051,24899,3868,21167,2868,10959
경원선,가능,19567,4912,18685,9973,8052,10717,7228,17106,4542,15672,3444,9628
경원선,광운대,26485,4261,26743,9849,9432,15161,7718,22307,4782,19159,4945,11310
경원선,녹양,14927,3815,12447,7667,5464,7993,6203,11075,3007,11818,2364,7327
경원선,녹천,18057,2179,14433,3879,4732,7743,3776,13306,2757,11012,1605,6373
경원선,덕계,9903,2243,8704,3620,3229,5055,2954,6705,1319,6475,950,4448
경원선,덕정,15949,9583,13101,11303,9290,9495,10752,11195,4157,11786,2930,7335
경원선,도봉,16047,2970,15823,7932,7576,10884,7637,14519,3443,13465,2462,7055
경원선,도봉산,18920,2896,18033,4634,12206,6467,8954,8244,4724,6916,3222,3923
경원선,동두천,3751,6600,4063,4861,3326,2603,4208,3697,1884,3233,1062,2568
경원선,동두천중앙,7076,3184,6808,7681,4750,4852,5574,4479,2244,5724,1638,3728
경원선,망월사,21173,2951,21400,7838,7746,13768,7471,20999,3764,19653,2907,10780
경원선,방학,25259,7026,24159,16992,12337,17135,14645,24800,7136,21689,5269,10820
경원선,보산,3750,1803,2731,2305,3113,2410,2545,2923,1448,3559,948,2652
경원선,서빙고,2320,3695,2202,6794,5261,1890,5257,2769,2123,2098,1343,1185
경원선,석계,20222,4768,24132,7138,9465,20943,8380,31880,6034,23380,5164,13997
경원선,소요산,2751,2059,2030,2104,4971,2291,3208,1450,1052,1105,1087,1012
경원선,신이문,30335,3551,33037,6919,7215,17679,6757,27883,4321,22738,2751,13642
경원선,양주,26639,8190,20130,9594,9194,11752,11068,18074,5215,17843,3181,11737
경원선,옥수,14,25,110,169,237,20,66,53,232,8,15,18
경원선,왕십리(성동구청),19388,8438,32091,17666,21720,31062,22318,48680,16357,35073,18220,19861
경원선,외대앞,14352,3861,18143,8083,11371,14644,9054,18877,6224,15578,6409,9409
경원선,월계,19346,4921,17270,7202,7127,11659,7392,17854,3740,14909,3326,7696
경원선,응봉,5015,1231,5894,2084,1993,2999,2102,4126,1028,4117,821,1923
경원선,의정부,39910,10791,35753,28893,29017,29696,32319,41942,20286,37539,21795,21659
경원선,이촌(국립중앙박물관),5625,3599,6678,7099,7871,4433,7632,6156,3650,4760,3054,3093
경원선,지행,17150,4197,15046,10392,7382,12299,9348,13598,4795,15752,5006,9400
경원선,창동,1,0,0,0,0,0,0,0,0,0,1,0
경원선,청량리(서울시립대입구),22071,8793,24929,13928,23158,25580,20674,35301,16685,25373,18123,12862
경원선,한남,3919,9456,4920,11894,12338,4867,11886,5905,5527,3723,3963,2342
경원선,회룡,45630,6577,38944,9873,10616,23665,9157,37051,5348,35102,4268,18121
경의선,가좌,15397,2885,19246,6563,6196,9220,6448,13727,3616,12031,2571,6049
경의선,강매,13846,894,13072,2769,1988,5219,2466,8823,904,9158,649,4939
경의선,계양,0,0,1,0,0,0,0,0,0,0,0,0
경의선,곡산,1311,929,966,1949,1072,681,1405,1290,472,706,419,587
경의선,공덕,3372,5322,3705,14889,7597,3642,13737,4601,5750,3226,4721,1859
경의선,금릉,14325,3886,8884,9060,6402,7225,7725,10639,3176,10357,2947,4728
경의선,금촌,14906,9598,13153,13575,10235,9320,12620,13003,5280,12017,4160,6813
경의선,능곡,12534,2224,12587,4015,4238,6333,3816,9811,2172,8309,1648,4923
경의선,디지털미디어시티,7662,1950,7165,3376,3745,4189,3968,7773,2128,6301,1516,3195
경의선,문산,12629,6105,9818,11016,8395,7136,8592,10913,3265,8054,2879,6802
경의선,백마,27355,5053,19791,9042,6441,8676,8381,20365,3238,19581,2459,10521
경의선,서강대,2248,2224,2853,5987,4298,2687,4882,3066,2630,2135,2411,1283
경의선,서울역,2038,15469,2345,32603,14560,4212,20894,3051,9337,2265,5535,1963
경의선,수색,3162,3875,3126,12499,6458,3030,9500,2380,4417,2570,2377,1618
경의선,신촌,480,3015,467,5228,3063,919,3063,991,1138,593,1037,415
경의선,야당,19227,4208,15825,6824,7088,11806,6675,16306,4503,14514,4073,9041
경의선,운정,22798,5567,18791,8751,7650,9777,8351,17482,3413,16359,2602,8838
경의선,월롱,1584,7828,1560,8802,7498,1905,9329,2015,3247,1894,2338,1359
경의선,일산,39417,5020,26551,10256,7554,14410,9273,28719,4700,28896,3443,14080
경의선,임진강,0,0,0,0,250,59,0,0,0,0,0,0
경의선,탄현,32483,4761,19449,7735,6668,13117,8234,22193,4340,25049,3583,12699
경의선,파주,1985,1550,1909,4044,2494,962,3592,1152,777,1081,591,768
경의선,풍산,18665,3469,15062,6246,5400,8399,6384,15090,3093,12195,3027,8718
경의선,행신,31716,4374,27502,8545,8619,13776,7544,31212,4350,23497,4658,10852
경의선,홍대입구,1030,1914,1321,4852,3268,2212,4267,2783,2770,1953,2632,939
경의선,화전,2727,1928,2978,4289,3383,2055,3277,2334,1871,2141,1144,1346
경의선,효창공원앞,3726,4324,4951,13321,5455,3807,11394,5905,4882,4345,3027,2859
경인선,간석,18791,3055,16724,6687,6445,11070,6918,15471,3470,15174,3146,8335
경인선,개봉,75687,13656,72356,20677,24347,51033,22651,82431,13658,60753,11644,33633
경인선,구일,21603,5790,20189,9239,7143,11291,7870,22389,3492,17566,2675,9147
경인선,도원,5311,2968,4922,10682,5616,4179,5671,4931,1860,4352,1367,2818
경인선,도화,12858,3870,10722,5838,5131,6436,5058,8770,2412,8606,1884,5050
경인선,동암,44923,12000,42883,15986,21423,32096,19047,45692,11473,39879,9588,25941
경인선,동인천,32937,18559,24975,27355,28368,19596,30446,26113,12818,28029,10006,15208
경인선,백운,23771,3829,21768,7019,8819,13860,7563,21695,3738,19234,3086,11693
경인선,부개,32173,4985,25166,8485,9595,15514,8555,27004,4416,21600,3490,12704
경인선,부천,89624,16256,91739,36326,44036,67694,45742,102948,30294,85079,28607,43860
경인선,부평,71254,15674,68655,27722,44177,61535,42379,95271,31030,70497,32460,38911
경인선,소사,31400,6337,28818,9627,10893,18629,9697,27024,5351,23233,4263,13122
경인선,송내,90076,25830,76799,66324,35376,44404,60951,76700,26446,69858,18416,38672
경인선,역곡,102471,11709,99417,24507,27063,56358,25418,96257,15614,81380,14273,44791
경인선,오류동,40570,5293,43738,10412,12467,23652,11555,39004,6546,32096,5429,18598
경인선,온수(성공회대입구),19259,5630,18629,9595,8148,11866,8040,20045,4088,16148,3021,8867
경인선,인천,4941,4127,4016,6434,8994,2713,8182,2248,3257,1943,2826,1428
경인선,제물포,31300,8867,25774,19850,15431,16396,17810,24130,6638,22717,5034,13787
경인선,주안,52695,15539,43934,24867,29297,31116,30421,45408,16769,46124,15333,25781
경인선,중동,35190,5401,28522,10804,9416,16819,10222,26988,5112,24586,4415,14068
경춘선,가평,1627,1481,2331,3480,2730,2007,2469,2343,895,1752,807,1065
경춘선,갈매,14852,2008,9247,4539,2922,4743,3810,9369,1678,7413,1487,4122
경춘선,강촌,185,219,350,957,909,300,623,427,257,352,145,204
경춘선,굴봉산,82,68,154,221,191,106,91,107,41,110,9,75
경춘선,금곡,3969,1512,3935,3684,2040,2533,3000,2949,945,3087,648,1340
경춘선,김유정,289,332,235,433,543,290,293,298,147,204,86,108
경춘선,남춘천,2462,1560,2457,2572,4095,4099,3206,2405,2155,5489,2119,2372
경춘선,대성리,723,558,579,857,1180,611,935,585,361,567,199,429
경춘선,마석,12911,4997,8250,5991,4973,5972,6226,7469,2366,11061,2092,4871
경춘선,백양리,36,297,144,517,514,133,358,137,62,48,111,62
경춘선,별내,8369,3886,6653,5101,5831,4495,4459,6755,2215,5807,1793,2972
경춘선,사릉,14052,4685,10766,6269,4592,5199,6296,10701,2295,9658,1183,3990
경춘선,상천,408,68,476,514,474,247,242,350,95,274,71,156
경춘선,신내,4032,2371,3923,4159,3502,2488,3085,3455,1024,2617,640,1162
경춘선,천마산,6252,1289,4476,1085,1377,2871,1567,4197,665,4104,463,2780
경춘선,청평,2124,1105,2797,2050,2216,2588,1821,2396,734,2528,701,1058
경춘선,춘천,898,778,943,1786,2346,1439,1926,949,925,1831,911,842
경춘선,퇴계원,16002,3274,11329,3885,4000,7059,4498,11282,2107,8970,1374,5754
경춘선,평내호평,22375,4209,15056,8211,6593,11551,6878,14747,3788,18199,3209,7255
공항철도 1호선,검암,30448,6548,23064,12505,7274,11027,10957,21767,3783,23296,3424,11873
공항철도 1호선,계양,42614,3191,36570,4602,6883,16120,6123,32838,3560,32707,2564,17238
공항철도 1호선,공덕,4342,2872,3775,8548,3927,3984,6617,6905,3062,4846,2418,2396
공항철도 1호선,공항화물청사,1633,13288,2175,18507,8755,1169,15403,870,3961,1101,2306,1724
공항철도 1호선,김포공항,5225,16050,10046,16901,18219,10236,24623,10745,14961,6938,15300,3656
공항철도 1호선,디지털미디어시티,14333,20045,16007,69588,30943,10425,68915,17308,26260,11494,16109,6417
공항철도 1호선,마곡나루(서울식물원),7363,14525,8925,37006,24111,5515,29061,9014,11760,5671,7372,3497
공항철도 1호선,서울역,6700,9553,8839,14965,13822,8256,16918,10260,12539,7434,8759,4513
공항철도 1호선,영종,8842,1632,6232,3114,3580,5638,2845,5863,1764,8231,1405,4787
공항철도 1호선,운서,14295,7088,15507,11284,11350,10028,9436,17476,5063,12771,5104,9050
공항철도 1호선,인천공항1터미널,2953,11031,5105,17105,10642,6279,14864,2834,5915,1825,4162,2696
공항철도 1호선,인천공항2터미널,1604,7185,3134,7823,6177,3560,8451,1143,3849,752,2333,668
공항철도 1호선,청라국제도시,24548,6662,15620,15101,9466,7678,17052,16305,4670,19111,3218,9699
공항철도 1호선,홍대입구,6381,5411,8786,16100,15054,12011,19398,16559,14040,10443,13501,5497
과천선,경마공원,1694,2091,2163,4875,3721,1638,4168,1935,817,1531,553,991
과천선,과천,15166,4177,15196,7710,8978,7794,5743,13423,2612,11146,1880,6053
과천선,대공원,666,2992,941,6470,5459,896,6590,877,1640,701,787,301
과천선,범계,65785,17248,58309,50149,37023,39678,48504,62741,29318,55601,33255,26977
과천선,선바위,15380,17666,19277,21874,18099,10206,25480,15256,12105,12404,7604,6757
과천선,인덕원,61862,28781,58191,88503,38315,34704,65947,61412,24966,55196,20114,28188
과천선,정부과천청사,11500,18178,11639,51362,23441,9463,41067,13138,11164,11055,9469,5674
과천선,평촌,44335,27123,36984,76187,34031,21122,54142,35582,21847,35142,17225,18056
분당선,가천대,15148,5326,19976,15908,13409,14251,12029,21981,5863,16858,6272,11671
분당선,강남구청,4930,12864,7107,45409,21708,11855,38140,14258,20388,8755,12277,5053
분당선,개포동,6606,4182,7017,7737,7605,5498,6836,7921,3882,6499,2801,3683
분당선,구룡,2073,3849,2656,4082,5310,1959,3067,2547,1171,1954,747,1218
분당선,구성,16114,3887,15740,6745,5682,9408,5564,15857,2554,13893,2176,8699
분당선,기흥,28293,6508,28995,10164,11732,16546,13229,29963,6787,25392,6109,14334
분당선,대모산입구,7043,4200,8039,7405,10695,4350,6252,6127,2647,5119,1581,3049
분당선,도곡,6047,11944,8846,21225,15873,7714,18135,10320,8991,8235,7033,4740
분당선,망포,35982,18787,35275,39559,25684,17527,34760,32595,15358,33377,13441,19503
분당선,매교,6688,2656,7772,6972,4658,5461,4144,7286,1905,4379,1329,3459
분당선,매탄권선,15130,3076,13785,6894,6548,7544,6277,13925,3166,11921,2333,7221
분당선,모란,44112,17715,57155,28566,26786,35880,31764,50159,17618,37516,14126,27485
분당선,미금,19640,17158,25273,35665,28075,24187,30976,31445,15855,26169,14806,17114
분당선,보정,6293,2381,7089,4188,2792,3225,3063,5208,1278,4249,929,2490
분당선,복정,0,0,0,0,1,0,1,0,0,0,0,0
분당선,상갈,15883,5605,15787,6680,6830,9373,7775,14518,3828,12817,3063,8389
분당선,서울숲,10493,8598,17627,29306,16425,11399,26416,16781,12363,12466,7960,7151
분당선,서현,25763,31995,31694,64269,50372,34179,63395,45973,35372,33986,40168,18785
분당선,선릉,3327,38031,5269,110482,39657,12509,64923,14665,28937,9249,18077,4777
분당선,선정릉,3499,9985,5492,43283,19650,6626,36617,7439,19374,5296,10536,3177
분당선,수내,13579,13807,17260,44283,26856,16146,38533,21459,19503,16456,21721,8895
분당선,수서,17540,18152,26985,35278,24202,20157,30393,29855,13564,22017,13057,13895
분당선,수원,19524,5807,20224,9881,11946,13664,14471,18150,9741,12918,10471,7694
분당선,수원시청,21070,11830,20336,37171,21574,19669,31451,30206,15243,21707,13723,13823
분당선,신갈,14945,1843,14715,4645,4160,8104,3423,13386,1587,11648,1112,7362
분당선,압구정로데오,3954,20407,5719,56851,45845,22382,65250,23714,51050,11084,47413,4543
분당선,야탑,40886,31481,51669,79345,46138,39974,68188,56739,30053,43924,24090,26300
분당선,영통,12617,6318,13615,18111,15547,13084,17340,18538,9233,13628,9269,8580
분당선,오리,24344,11925,26083,30037,19965,13402,28059,20202,11937,17579,9778,11342
분당선,이매,10704,5646,11484,10648,9202,7772,9241,11537,4745,9046,3156,5383
분당선,정자,20371,18703,25728,49908,29733,22530,40721,33496,22791,26659,19343,15505
분당선,죽전,33400,12552,29386,18566,21149,21692,24233,37230,15288,32772,21053,18819
분당선,청명,13395,3975,13393,6830,5568,6780,6376,11032,2656,9898,1800,6093
분당선,태평,34369,6929,54319,14907,15406,27934,15346,39796,7953,28835,6576,21307
분당선,한티,14483,17543,17511,39093,28795,20310,35667,23632,22773,18073,27290,9602
수인선,고색,7760,7741,7390,11588,6719,4177,10388,6356,3177,6436,3102,4548
수인선,남동인더스파크,977,15569,1662,19371,11599,1146,11584,1330,3755,1849,3556,1157
수인선,달월,82,141,126,296,653,79,364,119,76,30,29,22
수인선,사리,12537,1458,11247,2518,3267,5564,3249,13163,1903,8719,1419,5039
수인선,소래포구,11603,2750,9389,5608,7410,7428,6017,10758,3587,7361,3364,4549
수인선,송도,7409,1654,7377,2546,3151,5073,2810,6845,1630,4550,1167,2653
수인선,숭의,10555,6565,8651,9163,7757,6475,7426,9123,2945,5015,1865,3562
수인선,신포,2331,2514,2166,5952,3966,2362,5352,3321,1941,1409,1688,1025
수인선,야목,352,215,440,258,431,258,350,399,197,260,118,144
수인선,어천,767,1160,882,1107,1083,846,1880,1402,739,854,481,438
수인선,연수,11931,3294,10048,8530,6374,8722,7411,11883,4111,7358,3701,5388
수인선,오목천,4888,1788,5488,3778,3613,3007,3955,6910,1818,3955,1132,2144
수인선,원인재,11791,3786,12231,6181,5859,8710,6082,12916,3544,8751,3417,6159
수인선,월곶,8153,1832,6541,2604,3282,5060,3098,7230,2124,4371,1821,3021
수인선,인천,1711,1995,1403,3560,2634,2365,1758,3151,881,2294,766,1696
수인선,인천논현,11432,7138,10663,12126,9269,10254,10647,14093,6235,8607,5854,5713
수인선,인하대,18683,3723,13714,8328,8638,11767,8229,17776,4151,9163,3697,6646
수인선,호구포,5358,16175,5986,17052,11655,4482,13116,6063,4222,5010,5371,3340
안산선,고잔,24382,11155,17251,22871,16198,11173,18372,18457,7219,15563,5824,9566
안산선,대야미,13919,4509,14596,7229,6670,7737,7845,12554,3978,10069,3251,6503
안산선,반월,14221,3198,13183,5123,5224,7543,5391,12667,2912,10165,2337,7013
안산선,산본,46071,11338,45136,24401,19091,28496,23809,49007,14281,42953,13604,22958
안산선,상록수,61279,10467,56825,15943,17225,31059,17266,55528,10862,50339,8678,29966
안산선,수리산,16078,3209,15011,4253,3782,6130,4126,11173,2080,9185,1461,5590
안산선,신길온천,5175,3070,4174,2131,2910,2869,2899,4243,1306,3656,1023,2273
안산선,안산,19121,36215,17677,29624,35516,18067,39111,21140,18938,17999,17551,12383
안산선,오이도,26237,11691,19831,11867,13928,13590,14532,20964,8180,18418,6607,12078
안산선,정왕,14685,22324,11297,25220,19933,12300,23218,16162,10932,12141,8755,9265
안산선,중앙,44689,9757,34970,26576,23979,28296,27315,45302,16607,39874,17919,22026
안산선,초지,15629,8063,11697,10752,7074,7107,8991,12124,4319,10862,2896,7067
안산선,한대앞,25208,5320,21180,12923,11076,15389,12810,24626,6674,19349,6036,12543
우이신설선,4.19민주묘지,5989,1065,7002,4476,4129,4535,2855,6030,1806,6063,1747,3305
우이신설선,가오리,12836,1945,14143,4198,3984,7402,3267,11956,2133,11313,1540,6210
우이신설선,보문,1653,2207,2957,4420,3198,2360,3692,3018,1771,1925,1264,1342
우이신설선,북한산보국문,15072,3573,19617,7031,6855,11112,6688,17897,3682,15027,2862,8922
우이신설선,북한산우이,6713,1707,7498,3022,3886,3014,2209,4492,1313,3986,1024,2208
우이신설선,삼양,5216,1081,6617,3063,2061,3836,2024,6097,1293,5171,1141,2848
우이신설선,삼양사거리,5753,1568,7185,3223,2776,4681,2685,6545,1719,4996,1277,2734
우이신설선,성신여대입구(돈암),2463,2777,4554,6685,5606,5903,6707,6821,4476,4117,4061,2254
우이신설선,솔밭공원,7522,1227,7786,1952,2218,4239,1615,6804,1157,6508,857,3738
우이신설선,솔샘,22320,2119,24219,4095,4121,9956,3418,19641,2135,17736,1579,9561
우이신설선,신설동,986,3771,1651,11814,6148,1677,9687,1394,3851,970,2410,729
우이신설선,정릉,10595,2552,13641,5376,5230,8889,5420,13609,3100,10327,2000,5988
우이신설선,화계,10034,1425,12468,3524,3299,5606,2905,9058,2153,8038,1383,4649
일산선,대곡,5266,1358,4925,2355,2815,1842,3502,3456,1331,2809,809,1465
일산선,대화,48106,12105,36382,15223,15272,15335,15828,24251,7641,27145,6726,17405
일산선,마두,13210,6958,12501,18660,11631,10166,15212,13672,6203,13066,4663,7692
일산선,백석,18386,10989,19183,24388,17914,15885,21185,20110,10816,20440,9627,10616
일산선,삼송,57606,12022,59996,21241,23313,31262,21579,54688,13107,47166,11116,27828
일산선,원당,36215,6534,38849,10813,11636,21023,11647,30249,5753,30339,4181,17024
일산선,원흥,28809,6105,31689,11019,10694,16671,11579,24934,5136,25434,4699,13132
일산선,정발산,7908,4889,8025,15420,14118,10006,17790,11967,9381,8689,11102,4853
일산선,주엽,21064,5595,18949,12630,10910,12883,11500,19597,5444,19332,5612,11167
일산선,지축,0,0,0,0,0,0,1,0,0,0,1,0
일산선,화정,43226,8808,45403,23304,21135,31458,22228,47283,11481,38750,11382,23661
장항선,배방,1684,951,1944,1458,1991,2045,1894,1723,1143,1974,678,1142
장항선,봉명,2178,3297,1539,3237,2663,1617,1347,1334,797,1380,476,808
장항선,신창(순천향대),1475,1118,1225,2930,2243,1282,3001,1982,973,1604,917,1201
장항선,쌍용(나사렛대),5744,1305,4112,2785,3074,4576,2701,3580,1663,4187,1312,2304
장항선,아산,5082,4185,4214,4542,4881,5716,6484,4658,4852,4384,2803,2414
장항선,온양온천,5463,3046,6265,6152,4819,6093,6843,6412,2280,5716,2136,3587
중앙선,구리,47952,8269,41201,16736,16274,25012,16706,40391,9879,35887,9516,20708
중앙선,국수,1483,244,1237,943,874,969,557,1165,315,1097,190,827
중앙선,덕소,18564,2958,17896,6135,5282,10364,5087,17103,2779,16123,2477,9027
중앙선,도농,40425,6213,33797,10089,10440,16267,9406,28984,4819,27398,3850,14051
중앙선,도심,10018,1391,7500,4580,2832,3175,2594,3859,1130,5939,1149,2844
중앙선,망우,23043,4489,20567,11168,9391,15240,9102,23457,6540,15368,4354,10532
중앙선,상봉(시외버스터미널),16776,3540,20251,6576,6478,10687,7294,18899,4952,16708,3938,9169
중앙선,신원,329,245,236,315,386,215,406,254,80,136,58,129
중앙선,아신,1318,434,875,620,692,1222,684,1005,372,906,192,404
중앙선,양수,4747,1199,2328,2105,2853,2662,2280,2827,871,2814,891,2483
중앙선,양원,4274,3329,3144,3698,2587,2173,1938,3255,878,2407,482,1814
중앙선,양정,1601,1768,1343,2361,2363,1016,2469,1097,703,929,335,541
중앙선,양평,4918,1943,3085,4414,4269,3980,3929,3215,1604,3497,1678,3021
중앙선,오빈,690,180,506,396,586,651,340,536,140,349,72,218
중앙선,용문,2058,1023,2435,2162,2288,2656,1482,1967,769,1755,598,1702
중앙선,운길산,859,439,1167,1048,1799,707,871,645,420,919,496,374
중앙선,원덕,483,187,545,324,416,686,311,381,114,408,85,213
중앙선,중랑,18153,2386,18648,5265,5064,12156,5414,18393,3522,12626,2547,8952
중앙선,지평,225,30,107,142,1,0,5,14,106,118,0,16
중앙선,팔당,1016,1033,1150,1789,1954,1206,1791,1170,1437,909,1123,381
중앙선,회기,42787,23513,55303,40501,45788,36856,35167,52720,19627,43393,17073,25469
