호선명,지하철역,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원
9호선,신논현,35004,48169,49163,107845,88244,75386,123154,112318,88278,87672,71232,44979
9호선,신목동,20735,3630,19627,5710,7786,8895,7613,14581,3671,12470,2813,8460
9호선,신반포,6008,7377,8673,8843,9055,8028,10229,10117,6366,8612,5338,4928
9호선,신방화,30813,5917,31191,11608,10613,16640,11343,25351,6621,24313,5250,15661
9호선,양천향교,29347,10349,30542,32859,21002,17406,28370,25212,12109,26847,7603,17464
9호선,여의도,10593,116729,13399,167001,112454,30432,146860,33950,67552,24370,50930,12838
9호선,염창,82457,9203,92715,24550,25422,41390,29665,71258,15518,68701,12093,43916
9호선,증미,20907,6787,20944,32280,14505,12973,30322,20421,9944,18444,6719,10854
9호선,흑석(중앙대입구),19263,12400,24857,28905,30423,22818,27041,32825,16122,25899,14219,16888
9호선2~3단계,둔촌오륜,2869,4529,3470,2245,2399,1754,2467,2821,1213,2475,905,1553
9호선2~3단계,봉은사,10903,35958,11299,103144,66210,27018,97782,29700,53857,20589,38932,11436
9호선2~3단계,삼성중앙,5700,8993,6788,37374,17349,9654,36439,12677,18020,9645,10220,5992
9호선2~3단계,삼전,16861,3068,26030,7833,10131,13982,12215,21784,7071,20266,5541,12917
9호선2~3단계,석촌,22287,4593,26067,8651,14387,14356,15108,23176,10056,21316,8354,12085
9호선2~3단계,석촌고분,13991,3640,21779,8664,9398,11857,11358,17749,6001,16483,4470,11214
9호선2~3단계,선정릉,9901,16529,10667,51026,23953,14292,48500,16723,29364,13320,16438,8502
9호선2~3단계,송파나루,9913,2551,13139,7755,7953,10436,10765,16245,6327,13616,5360,7019
9호선2~3단계,언주,6918,14754,10038,46297,31235,13303,49909,16288,25122,13593,15355,8451
9호선2~3단계,올림픽공원(한국체대),14669,5763,16757,17267,20886,17483,23081,19732,13550,17160,13681,10798
9호선2~3단계,종합운동장,10538,4211,12605,9591,11115,9845,13591,15850,8788,12698,8042,7884
9호선2~3단계,중앙보훈병원,32323,11305,32245,16880,19638,14085,14985,24834,7764,22628,5740,13630
9호선2~3단계,한성백제,6306,1557,7938,5604,7073,4858,8114,5956,3708,5812,2707,3492
경강선,경기광주,37663,4987,43126,11280,11597,18694,10628,32032,5174,30491,3623,19885
경강선,곤지암,7088,5112,6861,8054,9284,4975,7946,6147,3374,6470,1872,3831
경강선,부발,5508,4620,5483,7448,6001,4298,6869,4167,2491,5482,2200,3758
경강선,삼동,12593,2149,15174,2477,3549,5688,3199,8422,1439,9073,937,5706
경강선,세종대왕릉,1053,514,1127,590,877,784,696,730,270,1181,179,519
경강선,신둔도예촌,4511,2094,4517,4374,5143,3064,3753,3505,1506,3899,1035,2585
경강선,여주,6485,2804,5898,5705,8702,4953,5723,5335,3944,7476,2391,5356
경강선,이매,4657,2368,4825,3584,2650,2760,2689,3445,1787,3014,1442,1495
경강선,이천,8262,5449,8430,8833,6652,7449,7821,8480,4437,8625,3366,6569
경강선,초월,13021,4010,14785,5911,5591,6019,5965,10672,2828,9188,1696,8382
경강선,판교,5873,11865,4843,27824,11654,6891,23363,6218,17767,4666,14457,2032
경부선,가산디지털단지,17318,50068,17184,172163,58276,28233,130389,34063,54353,25960,33570,15469
경부선,관악,40028,7171,38728,12223,15810,19840,14132,32862,8467,28668,5920,17417
경부선,광명,16606,3778,7770,3763,4543,5000,13110,13509,4744,13378,4911,3857
경부선,구로,44713,34363,47258,87598,50259,46032,78961,54624,33843,40415,22715,26425
경부선,군포,22751,30443,21247,53579,23034,13292,40403,17436,14321,15635,13204,9994
경부선,금정,96848,43991,99912,89127,58922,67553,78886,96889,37981,83914,30380,52850
경부선,금천구청,56599,16695,52821,33618,21473,33166,30271,48588,14118,41965,10331,24079
경부선,남영,14160,25408,20812,73283,30757,19643,56995,26593,23825,19298,17528,12882
경부선,노량진,22519,19013,33550,33027,26297,29650,33766,47300,21982,31645,22699,18866
경부선,당정,31742,10656,28098,21564,17351,16204,19256,22952,8979,22580,7127,15517
경부선,대방,37502,37617,50801,60115,36966,30942,53353,45786,22186,34028,17378,23607
경부선,독산,48119,39806,46608,105346,50350,31504,81727,45338,34992,42821,19561,24983
경부선,두정,14728,9004,14152,22273,17208,14146,18169,17664,11632,13627,8561,12845
경부선,명학,30870,25904,28507,69037,32420,17389,44944,24482,17787,22615,15740,13296
경부선,병점,57989,22781,53159,36289,42934,43802,45206,51394,25924,54128,18189,39268
경부선,서동탄,13668,1709,6501,2614,2983,4389,3216,6096,1796,7302,1116,4110
경부선,서울역,10339,3520,21468,4786,16403,4670,16607,6300,17291,3927,13170,2424
경부선,서정리,12993,10773,14394,18545,22431,13289,17210,14218,10816,14288,7418,10286
경부선,석수,49360,16436,52313,21525,25009,26540,25643,41079,14733,35022,10109,22098
경부선,성균관대,77487,11844,66012,34963,31415,41024,31342,60094,19449,59686,15997,38563
경부선,성환,7240,11264,9032,20980,19471,8528,16832,9361,7887,8812,6410,7242
경부선,세류,18107,5495,13889,6301,8739,10060,8136,13187,5127,13092,4213,10085
경부선,세마,11563,4509,11315,6735,6753,8248,7202,9953,3443,8433,2537,7931
경부선,송탄,14683,6371,14001,10106,11282,13904,11300,16624,7326,13496,5127,13333
경부선,수원,88818,68497,95817,108970,125659,128023,121599,139918,106245,136560,102640,75632
경부선,신길,27291,18926,38212,33701,21140,19885,36295,26527,14989,20514,10417,14363
경부선,신도림,12225,7517,15342,17584,10335,10822,16196,16547,7291,11579,5800,6763
경부선,안양,97382,23048,91121,61992,67969,67509,54373,104011,38434,88325,35606,48553
경부선,영등포,46894,71913,68647,146469,142313,115255,191941,153420,122593,106641,123497,57045
경부선,오산,26992,19315,28718,23463,27684,27876,30886,28091,16173,32517,14611,19705
경부선,오산대,12399,4822,9838,9801,10695,8632,9432,10241,4230,8735,3660,6813
경부선,용산,25499,89914,37689,174800,131048,84332,175955,102343,110708,68905,112654,46650
경부선,의왕,33853,28973,36373,33021,29824,20808,29441,29254,14399,25987,10181,18102
경부선,지제,7626,9410,6404,7952,11276,4887,9872,7641,6382,5926,3816,4740
경부선,직산,2329,3104,1952,3446,2770,1930,3382,2611,1391,2066,1105,1394
경부선,진위,4179,8046,3552,8965,7117,3142,10033,3184,3512,2850,2122,2478
경부선,천안,11898,8669,12521,14859,23177,17383,20486,19712,13544,12821,10797,11180
경부선,평택,34317,19272,37066,26270,37486,43953,35641,44656,24774,33878,25289,24612
경부선,화서,47291,7902,38087,15247,15498,23610,13243,34405,7917,35156,6082,20744
경원선,가능,27949,5099,27954,19415,14009,17733,11999,23756,7803,22670,5654,14549
경원선,광운대,39803,7571,36353,26458,21577,21900,17935,28850,10576,26878,9247,17542
경원선,녹양,22541,4898,21085,10419,9472,11987,10145,17393,5236,17234,3735,11852
경원선,녹천,25047,4805,23541,5878,7408,11038,6368,16170,4126,15700,2589,9960
경원선,덕계,13666,2822,13418,4366,4842,5613,4238,8158,1991,7580,1286,5958
경원선,덕정,25202,10637,27967,24769,17895,16018,16833,18508,8350,19898,5390,14153
경원선,도봉,23238,4431,24141,12299,11357,15708,12418,19675,6033,19005,4089,10941
경원선,도봉산,27063,4791,24697,9241,23014,11715,17271,12208,9954,10882,5990,6622
경원선,동두천,6359,9649,7763,8523,6606,6747,6692,7324,3359,5898,2112,4606
경원선,동두천중앙,11954,5771,12408,11696,8222,9028,9277,9275,3595,8653,2516,6347
경원선,망월사,31536,6191,30269,29464,22671,22699,16536,28328,9280,28775,7720,18440
경원선,방학,37353,8957,36983,22289,18315,26725,20631,34694,11332,31846,8233,19117
경원선,보산,5641,3354,5389,3491,5908,4634,3876,5485,2111,5712,1627,4058
경원선,서빙고,3554,4796,4586,8851,6978,4466,7848,5468,3406,4846,3028,2606
경원선,석계,31132,7881,37357,14703,17642,34718,16523,45142,12052,40017,9602,25385
경원선,소요산,6465,3372,7811,5412,14561,6584,8277,4895,3678,2596,2206,2045
경원선,신이문,45846,4872,49578,10332,11314,24849,11808,34923,8052,31396,5067,19749
경원선,양주,39303,13891,36394,14975,17184,21911,19453,27747,10154,27808,5270,20604
경원선,옥수,31,26,71,309,440,20,46,36,385,21,43,13
경원선,왕십리(성동구청),29649,13947,48108,28591,39747,49333,40468,77989,30945,62180,29889,36722
경원선,외대앞,24229,6836,31135,30172,29701,23772,24081,29665,15734,26511,13041,17123
경원선,월계,22088,8954,23881,14537,18305,16376,13678,20576,7855,19114,6501,11791
경원선,응봉,8421,1889,9641,2923,3547,5000,3449,6147,2066,5911,1351,3633
경원선,의정부,51599,16760,50710,39559,54371,56128,57177,65899,38452,63958,34882,40002
경원선,이촌(국립중앙박물관),9692,4857,12132,9368,11777,8901,11985,11975,7632,9114,8690,5880
경원선,지행,26948,6746,30945,15852,14182,22556,16370,26297,8662,24894,7325,18382
경원선,창동,0,0,0,0,1,0,1,0,1,0,1,0
경원선,청량리(서울시립대입구),32446,18426,37339,28396,42908,43032,37796,56145,30454,45088,37404,24315
경원선,한남,6040,10812,8019,16135,15386,9120,18359,10482,9735,7717,7275,4977
경원선,회룡,66617,9093,56965,13966,17159,39954,15851,46506,9861,50799,7705,31939
경의선,가좌,22515,4064,26905,9218,10662,14133,11101,16803,6114,17219,4764,9709
경의선,강매,20757,1319,18244,3783,3623,7183,3957,10383,1762,12035,1219,6957
경의선,검암,2,0,0,0,0,0,0,0,0,0,0,0
경의선,계양,0,0,2,0,0,0,0,0,0,0,0,0
경의선,곡산,2146,1671,1753,2978,1863,1085,2157,1832,722,1418,530,874
경의선,공덕,5671,7601,6545,20982,9733,5982,19375,8610,8896,5772,7022,4187
경의선,금릉,20004,5477,16739,10913,10386,14440,10594,16938,5771,17178,4695,9317
경의선,금촌,24154,12112,25275,19018,16247,18850,19337,21010,10249,22297,7432,12860
경의선,김포공항,0,0,0,0,1,0,1,0,0,0,0,0
경의선,능곡,18624,3002,19161,6793,6527,9928,6820,12711,3887,11556,2811,7846
경의선,디지털미디어시티,9762,2652,9955,5137,6118,6683,6654,9367,3620,7827,2633,4832
경의선,디지털미디어시티,0,0,0,0,0,0,0,0,0,0,0,0
경의선,문산,20547,8266,21741,16117,14697,13531,14053,17515,6715,17155,5190,12712
경의선,백마,40537,7877,31868,13683,12087,14818,13568,26497,5909,27346,4205,16609
경의선,서강대,3452,4599,4072,9922,6718,4574,7586,5530,4756,4377,4525,2717
경의선,서울역,0,0,0,0,1,0,0,0,1,0,1,0
경의선,서울역,2842,23530,3958,53163,16537,8312,33627,7000,13312,4776,11312,3699
경의선,수색,2754,5118,3426,17791,8562,3760,15552,3349,6449,2467,3677,1733
경의선,신촌,505,3196,787,9807,4614,2462,4995,2841,2312,1607,2242,1079
경의선,야당,25416,4757,23655,8441,10126,17112,9531,20623,6087,21928,5514,12193
경의선,운정,33559,6102,30349,9541,11316,17196,10399,22776,5226,23730,4115,13510
경의선,월롱,2672,10091,3071,16835,10765,3039,15487,3263,5572,3522,4355,2991
경의선,일산,56273,7920,39988,20119,15313,23614,14003,34819,7611,38852,5952,22268
경의선,탄현,46804,7037,32785,11274,12070,21811,13665,28862,7314,35488,5796,19190
경의선,파주,3516,2769,4465,10021,8433,1911,6208,2064,2292,2187,1485,1912
경의선,풍산,27240,4472,22657,8125,9546,13452,9138,19687,5424,19035,4430,13135
경의선,행신,45435,5795,39984,11579,14099,20996,12653,35501,7381,36127,7097,16603
경의선,홍대입구,1576,2463,2150,6827,6171,6513,8084,8161,5984,5957,5873,3638
경의선,화전,4283,2542,6442,10680,10593,3657,9909,4426,5121,4367,3890,3246
경의선,효창공원앞,5261,4820,7712,17494,7745,5588,14480,8463,7064,6543,4353,4841
경인선,간석,29789,4577,28717,10192,10877,17717,11390,23303,6940,22865,5528,14908
경인선,개봉,108824,18626,107225,29350,39329,70804,39372,103955,24103,87784,17753,55022
경인선,구일,32929,9006,29924,21609,19750,23954,17866,41016,12886,29390,8770,15330
경인선,도원,8593,8879,8340,31808,12766,8370,12894,8345,5221,6600,3831,4718
경인선,도화,17676,4337,17478,9192,9077,10049,8334,11722,4082,10959,2810,7420
경인선,동암,70527,17100,71137,22310,31234,52227,30762,69101,19584,62621,15166,43375
경인선,동인천,51793,28022,42006,42100,46952,35373,57288,42781,28244,42814,19105,27890
경인선,백운,37215,6360,36525,16846,14524,23630,13892,31039,7737,29549,6053,19069
경인선,부개,47202,7192,42497,15164,14984,24525,15122,34446,8727,33365,6314,20001
경인선,부천,126230,24621,131609,64833,78910,107152,78765,150701,56341,140462,46103,80074
경인선,부평,107031,25123,103536,39974,76196,111082,75603,156966,58582,139987,54051,79928
경인선,소사,42422,10904,40076,23987,23136,28844,21535,34136,13276,34228,9580,21374
경인선,송내,138962,43425,118297,106548,62435,72928,97069,109686,44850,110157,33828,66639
경인선,역곡,145777,16612,145499,42613,56803,81460,52627,128522,33294,118336,26725,73136
경인선,오류동,58619,7656,58541,14083,21940,30453,20852,47807,11769,45108,9783,26830
경인선,온수(성공회대입구),26570,12933,28043,19931,18264,17656,15857,26346,8250,25086,6656,15554
경인선,인천,6543,7046,6429,10556,22025,5771,19082,5189,10000,3493,6742,2766
경인선,제물포,43381,16193,40451,40646,30555,25815,29844,32333,14322,31588,10291,21768
경인선,주안,77500,25083,71931,43691,51923,52339,53502,70503,33794,74352,29563,46111
경인선,중동,50328,6835,41724,17044,15471,25101,16726,34982,9346,35306,6934,20708
경춘선,가평,3171,3618,4601,7803,11985,4509,9261,4393,3843,3751,2615,2267
경춘선,갈매,17163,2689,11782,5816,4820,6054,5132,6891,2824,11746,2043,5770
경춘선,강촌,539,541,557,3165,3630,809,1853,805,886,619,490,528
경춘선,굴봉산,168,261,250,466,614,251,389,205,244,155,124,140
경춘선,금곡,6470,2541,6604,5301,3574,4161,4385,4633,1592,4699,940,2247
경춘선,김유정,579,529,492,1133,1889,772,1495,596,708,413,219,283
경춘선,남춘천,4905,3193,6332,6470,8659,8741,7032,5361,5058,9583,3663,4928
경춘선,대성리,1365,944,1404,1593,2072,1600,1642,1388,814,1100,450,983
경춘선,마석,20126,6465,14875,9017,7742,11870,8754,11427,3910,15409,3125,8962
경춘선,백양리,68,355,128,371,505,110,278,145,113,105,60,50
경춘선,별내,10361,4241,9958,7607,7648,6890,6528,7399,3685,8484,3058,4899
경춘선,사릉,20854,7039,17368,7911,6862,7873,8520,11936,3614,16143,2259,6788
경춘선,상천,686,382,922,1110,1514,656,721,696,321,577,120,393
경춘선,신내,2825,3840,2845,3329,1965,2434,2010,2607,1181,2104,814,1158
경춘선,천마산,9266,1888,7623,1672,2150,5033,2304,5624,993,5994,761,4283
경춘선,청평,4499,2449,6888,5310,6361,6014,6547,4931,2145,4654,1462,2373
경춘선,춘천,2163,2920,3102,6640,10304,3785,6948,2949,4306,4088,2727,2029
경춘선,퇴계원,23046,3807,17096,5844,5328,9815,6541,14812,3695,13530,2331,8401
경춘선,평내호평,31155,4753,24416,10053,10583,20348,10203,19986,6155,24290,5006,13165
공항철도 1호선,검암,46251,8851,33479,16804,12790,17365,17332,30251,7063,33572,5590,21810
공항철도 1호선,계양,64446,4308,52567,7276,12862,23199,11415,41399,6865,44358,5002,29519
공항철도 1호선,공덕,6045,3459,6424,10720,5150,7187,9559,12169,4523,8932,3654,5705
공항철도 1호선,공항화물청사,2173,15696,2680,27336,10467,1604,20579,1089,5342,2982,3605,3427
공항철도 1호선,김포공항,8715,24007,15699,23771,27783,14606,36986,14948,24770,9640,21140,4852
공항철도 1호선,디지털미디어시티,19051,24931,21281,92291,39290,15676,94763,23573,40724,17210,27540,10463
공항철도 1호선,마곡나루,10595,15172,12279,41293,36308,7957,34094,11943,13690,9360,8888,5980
공항철도 1호선,서울역,15132,21266,22404,31464,36881,23998,39065,27187,30652,23006,23009,17428
공항철도 1호선,영종,11859,2684,9149,3854,5739,7610,4728,9258,2873,10603,2089,7395
공항철도 1호선,운서,21162,10600,20689,16026,17578,16892,15427,24133,8941,20825,8243,17113
공항철도 1호선,인천공항1터미널,22310,38326,22777,43518,40682,29785,40396,27502,27209,25201,24448,20974
공항철도 1호선,인천공항2터미널,7988,16048,8190,14286,20929,11113,22050,6223,11063,3404,8559,2341
공항철도 1호선,청라국제도시,36942,8261,23382,19354,14055,14244,20742,21978,6556,26847,4572,15931
공항철도 1호선,홍대입구,13003,9585,18028,24711,32686,32335,39676,42610,31012,33155,28853,20663
과천선,경마공원,2267,6393,3423,17920,38790,3028,75645,2805,10887,2017,2738,1474
과천선,과천,21261,4575,21741,9404,16402,10493,8860,15739,4596,14709,2906,9503
과천선,대공원,1093,9417,1375,35794,29934,5453,26593,4084,10704,2778,7386,1330
과천선,범계,105894,26612,97379,69339,60158,75193,74671,107149,46952,98185,47706,52440
과천선,선바위,24193,24501,30741,28959,27863,16035,38492,21841,19353,17756,11528,13260
과천선,인덕원,93685,32469,88248,113860,55379,56919,90722,88982,38116,83633,29062,46517
과천선,정부과천청사,20306,26761,19723,76756,36744,19789,58575,30164,17595,23898,15034,12214
과천선,평촌,68581,31346,59202,84880,40431,34206,64936,53301,30281,53126,23045,29867
분당선,가천대,19401,7678,29212,45242,35757,19058,24430,27555,16735,24535,14064,17869
분당선,강남구청,8047,14437,12541,57737,25540,19943,53989,24167,28718,17500,17107,9835
분당선,개포동,9153,5985,10801,10003,8586,8241,8276,11191,5113,9771,3793,6119
분당선,구룡,3197,8794,5483,5971,5220,3356,4504,3824,1846,3449,1154,2237
분당선,구성,24999,5072,26657,9167,8590,13995,9512,20734,4487,19231,3283,12330
분당선,기흥,43272,9613,46792,26355,22624,26103,22836,38666,14201,38450,11238,26282
분당선,대모산입구,10862,4577,13317,10530,8622,6760,8833,8526,4217,7519,2887,5138
분당선,도곡,9719,15894,15694,29903,20846,13404,27146,15224,13711,13591,8720,8874
분당선,망포,56799,21422,57760,42109,32210,31847,46546,45780,24047,47325,17559,32053
분당선,매교,8290,5903,9976,11870,8795,6788,5940,8900,2892,6228,1894,3923
분당선,매탄권선,20755,4485,21613,11306,10304,12660,9673,17831,5290,16014,3754,10894
분당선,모란,63845,25937,83744,43589,52701,55630,50905,76757,29907,64264,21315,43996
분당선,미금,30911,20988,41176,52604,42582,41222,48195,52787,27337,45157,22220,29793
분당선,보정,10975,2649,13149,7547,5643,6152,4160,7326,2118,6968,1611,5014
분당선,복정,1,0,2,0,2,0,2,0,1,0,1,0
분당선,상갈,24022,7405,27898,12224,12769,15460,13055,18624,7834,17848,5017,14346
분당선,서울숲,15547,12808,26222,38253,34304,17638,42486,24193,21607,19020,13131,11029
분당선,서현,39764,41270,51004,90822,74787,61639,102424,77456,64776,64223,60196,36334
분당선,선릉,4503,41657,7478,148090,37992,25305,78865,29466,35342,19481,22886,9722
분당선,선정릉,5523,11751,9542,54942,22032,12117,47206,14240,26081,9574,13737,5547
분당선,수내,20844,16947,28326,59743,37628,28155,53532,35357,30215,27180,29765,17187
분당선,수서,28150,28835,44457,49981,37349,34350,48720,45173,23540,35316,22215,23925
분당선,수원,29596,8651,35082,14075,20893,16160,24147,24183,18516,22153,15583,11535
분당선,수원시청,26872,15814,27780,46089,31320,31635,39670,43107,23187,41945,21822,25250
분당선,신갈,21622,2538,24590,7538,7988,12583,6366,17986,3008,16330,2243,11920
분당선,압구정로데오,6187,22499,10553,74242,53736,36692,84838,44261,64325,30413,53393,12384
분당선,야탑,63937,43734,80713,106822,71851,69277,100063,91438,56777,77225,42311,48031
분당선,영통,21706,10426,23344,31368,27910,24424,32554,31563,16974,25456,14913,17804
분당선,오리,36100,14697,40989,36716,28540,21477,38673,31657,17835,28040,13736,19448
분당선,이매,17387,11156,20680,18566,18473,15431,16316,19266,8456,16889,6471,10049
분당선,정자,32981,24986,41783,69600,41813,38146,62369,55105,37263,48484,27093,30428
분당선,죽전,51144,20000,49543,36329,40390,42590,44234,54576,31400,51409,32991,33086
분당선,청명,21029,6101,21901,10852,8922,10607,10581,14403,4889,14922,3463,10488
분당선,태평,47829,9342,71143,18505,22037,38426,23336,54694,13809,43548,10540,30430
분당선,한티,23615,24391,30716,50303,41888,44137,47229,40361,30376,30152,33676,18014
수인선,남동인더스파크,1172,17226,2135,21353,12203,1808,13897,1994,4931,2409,3961,1416
수인선,달월,102,155,83,401,820,100,342,135,58,52,46,50
수인선,소래포구,17341,4063,14160,7997,16802,14175,12737,15725,7588,12468,5993,8253
수인선,송도,11354,2494,12536,4289,5693,8640,5399,10771,3240,6988,1989,4450
수인선,숭의,13114,9268,12705,13741,10832,9017,11739,11460,5292,8025,3321,5127
수인선,신포,3200,4439,3205,10902,6252,4294,8024,5489,3325,3186,2966,2030
수인선,연수,16722,5627,16846,13865,11121,15185,13904,20752,7312,13644,6379,10096
수인선,원인재,16096,5160,18602,8206,8523,13879,9249,17896,5425,13110,4188,10395
수인선,월곶,10187,2754,10126,2919,5628,7715,6630,10423,4178,7151,2803,5017
수인선,인천,2326,3256,2396,6008,4185,4435,3438,5282,1960,3289,1361,2158
수인선,인천논현,18049,8828,17398,17182,14907,19333,15758,21953,10480,16068,8574,10344
수인선,인하대,22959,5134,21030,18670,16246,16767,15341,23972,9281,13220,7415,9285
수인선,호구포,8017,18304,10053,19191,13975,7756,17885,8704,6151,7251,6542,4824
안산선,고잔,32989,12956,25120,29469,23002,19070,24552,25201,11619,22454,8648,15139
안산선,대야미,19351,5419,21471,9219,10422,11184,11930,15332,6421,13259,4888,9833
안산선,반월,18724,4820,20243,8970,10115,11885,10245,16613,5710,13413,3740,10847
안산선,산본,68343,16523,64528,35392,34327,49711,38244,72946,27543,68520,21066,40295
안산선,상록수,91498,19122,88567,33356,39785,51754,35734,80521,23087,78127,18519,49541
안산선,수리산,22594,4160,21429,6994,5737,8470,6312,12821,3421,11910,2333,7882
안산선,신길온천,8426,4034,7508,2719,3889,4187,4100,5952,2000,4830,1406,3705
안산선,안산,29012,44046,30924,38250,49428,30604,54122,37093,29340,30918,24679,21748
안산선,오이도,45015,16039,39085,19135,25873,26998,24595,35494,15946,31140,10697,22498
안산선,정왕,19801,25807,18107,34580,30610,16921,33905,23080,18745,18671,13548,14991
안산선,중앙,56098,17915,48466,40038,41293,47869,42573,68585,28049,62443,26884,38817
안산선,초지,18918,10461,15980,15824,12871,10515,12951,14004,6085,13818,4295,9024
안산선,한대앞,33051,8668,29359,22369,21230,22030,20788,32393,11674,28410,9485,19229
우이신설선,4.19민주묘지,8962,2065,9748,11665,10030,6429,7807,7942,4515,8362,3370,5064
우이신설선,가오리,18418,2738,20429,5415,6471,10664,5531,14411,3578,14959,2461,9308
우이신설선,보문,2446,3141,4446,5693,3740,3505,4896,4285,2669,3005,2000,2079
우이신설선,북한산보국문,22438,7076,26404,10435,12110,14502,11998,21001,7120,19663,4680,12679
우이신설선,북한산우이,10154,3367,11025,6608,8544,5069,6001,6399,3491,6444,2251,3905
우이신설선,삼양,7110,1432,8690,3799,3227,5435,3170,7272,2030,6800,1405,4237
우이신설선,삼양사거리,7391,2096,9849,4880,4131,6589,3903,8534,2922,7536,2060,4259
우이신설선,성신여대입구(돈암),4211,4853,7352,9943,9220,11078,10337,13694,7341,9401,6536,5335
우이신설선,솔밭공원,10787,1588,10520,3540,4317,5810,3143,7510,2022,7979,1265,5182
우이신설선,솔샘,31700,2783,31623,4610,6738,13864,5880,22892,3717,23073,2505,13665
우이신설선,신설동,1522,6031,2503,15392,7861,2612,11283,2535,5563,1577,3273,1073
우이신설선,정릉,15014,3586,16775,7119,8762,11040,9004,16015,5198,13264,3352,8289
우이신설선,화계,13313,2441,15278,5179,5177,7965,4536,10910,3448,10493,1976,6106
일산선,대곡,7072,2006,7373,4073,4355,3157,5810,4598,2563,4124,1467,2407
일산선,대화,79385,16506,58588,27912,33170,30487,30052,35500,16104,39638,11982,27077
일산선,마두,19390,9395,20093,24359,19547,18250,24128,22180,12189,21449,7841,12894
일산선,백석,26592,14746,28457,30518,27952,27111,32466,31523,18826,31769,14668,19014
일산선,삼송,79244,14780,81632,32792,36758,44383,35207,64563,22341,61213,15655,38253
일산선,원당,53578,9515,56380,15193,19634,31304,18738,42278,10824,42371,7214,28141
일산선,원흥,43006,6356,45748,11417,15560,22367,15255,31178,8080,33648,5908,20543
일산선,정발산,10258,7145,11861,22875,25734,19392,32073,25171,16864,20875,17620,12006
일산선,주엽,29550,9626,30827,18530,20096,25758,18635,30486,10239,31765,8758,18992
일산선,지축,0,0,0,0,1,0,0,0,2,0,0,0
일산선,화정,65440,14843,68343,38667,38002,55843,37954,72596,22650,67514,18360,41254
장항선,배방,3826,1147,3248,2018,2542,3696,2756,3250,1547,2622,1184,2586
장항선,봉명,3045,3815,3286,3854,3574,1928,2385,3357,1346,2183,1292,1577
장항선,신창(순천향대),3077,3327,2537,10945,7987,2918,8259,4243,3526,3776,2843,3831
장항선,쌍용(나사렛대),9461,2318,8110,6910,6380,6553,5643,7635,3415,6533,3520,4829
장항선,아산,8373,5292,6514,6853,9318,9543,11539,7520,7953,7270,6172,5337
장항선,온양온천,10496,5689,12644,9427,10036,10339,10628,12975,5763,8637,4017,7814
중앙선,구리,67934,13654,57326,23766,28328,39619,27277,55301,16511,53025,14710,31511
중앙선,국수,2777,645,2417,2371,1737,1608,1202,2413,677,1799,450,1937
중앙선,덕소,29960,4510,30788,8512,10078,17821,9328,21752,5655,26575,4138,15618
중앙선,도농,58035,9942,51426,15879,18161,23587,15208,37816,7741,37840,5550,22606
중앙선,도심,17157,2235,13470,5973,4512,6567,4559,8015,1933,7897,1487,4360
중앙선,망우,34749,6252,30093,17515,15781,22658,16315,30729,11314,27123,7882,15064
중앙선,상봉(시외버스터미널),24751,5322,27018,9535,11148,17599,12277,23412,7555,22504,7352,13244
중앙선,신원,619,303,520,809,824,429,651,478,333,319,192,320
중앙선,아신,2584,802,1831,2378,2130,1868,1451,2260,1103,1746,621,1447
중앙선,양수,8111,2859,5398,3924,6609,5694,5238,4691,2949,4903,2170,4881
중앙선,양원,6662,10915,4660,6964,4386,3684,3337,4354,1752,4241,1197,2717
중앙선,양정,2857,2418,2356,4300,3817,1273,3979,1971,1583,1696,723,944
중앙선,양평,11084,4603,7240,9439,9205,9830,8082,8440,4511,7260,3392,6522
중앙선,오빈,1261,338,1201,680,891,1092,591,1093,233,807,157,612
중앙선,용문,4610,2505,6079,5310,8967,5944,5117,4734,2829,3445,1454,4164
중앙선,운길산,1917,1199,2293,1871,4902,1462,2725,1364,1105,1364,794,931
중앙선,원덕,1361,542,1464,802,883,1355,869,1166,352,795,213,786
중앙선,중랑,26298,4088,25029,7296,8379,15280,9396,23096,5995,20683,4129,12002
중앙선,지평,351,280,260,191,0,3,57,96,102,144,20,1
중앙선,팔당,1690,1238,1770,2444,4082,2397,3166,2207,2318,1534,1692,822
중앙선,회기,65305,33969,83479,78061,80168,65856,72382,89550,44427,77319,37966,48033
