사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자
202109,3호선,을지로3가,8,0,487,821,890,6795,1540,25159,2824,58892,3348,26075,4336,12870,6192,11119,7213,10826,8949,10553,11083,9591,12404,9218,14697,8800,29969,9453,50935,10186,21248,4692,13356,1940,13587,1460,9807,1255,1404,657,0,39,0,0,0,0,0,0,20211003
202109,3호선,일원,10,1,1846,1307,6780,9231,17879,25484,17369,22491,12049,15556,12554,13015,13471,9568,13061,11348,12554,12790,13643,10903,17540,10719,21608,9463,28459,11824,14849,15660,7579,12921,4720,8190,3667,8338,2879,8626,603,2361,0,40,0,0,0,0,0,0,20211003
202109,3호선,잠원,1,0,820,497,3756,4236,9236,6091,12138,9306,8212,5850,5805,4224,5959,4747,6243,5257,6198,5894,6148,5489,6352,6181,7952,6693,8987,8714,8186,11657,5410,8663,3862,4913,4147,4690,3094,5387,473,1570,0,4,0,0,0,0,0,0,20211003
202109,3호선,종로3가,19,1,524,877,852,5290,1358,12664,1782,38008,3042,38554,4557,26014,6747,20424,8316,19658,9534,18396,11143,17618,14529,15402,16590,13454,25393,12351,43879,11231,27678,5070,14958,2087,15948,1857,10356,1436,1585,794,1,94,0,0,0,0,0,0,20211003
202109,3호선,지축,2,2,1609,893,6186,4995,16969,3475,16597,3516,8178,2974,6011,2575,5492,3164,5131,3545,4858,3654,4725,4035,5492,4810,7781,6553,6291,7863,4339,14805,2159,11989,1269,7465,848,6810,747,6609,265,2047,1,2,0,0,0,0,0,0,20211003
202109,3호선,충무로,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,1,0,2,0,5,0,6,0,3,0,3,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,20211003
202109,3호선,학여울,4,0,553,244,1580,1367,3186,2788,3224,6014,2232,4180,1801,3497,2475,2915,2934,2806,2917,3210,3165,3235,3804,3023,4072,2607,5247,2838,5368,3513,2484,2848,1376,1678,1200,1425,907,1558,119,609,0,3,0,0,0,0,0,0,20211003
202109,3호선,홍제,37,0,8265,1157,19671,7515,50937,10070,56359,21629,35250,15645,25489,15153,23501,15311,24743,16377,22706,17933,21727,19823,21557,23169,22446,27891,23715,33885,22650,51826,12239,41386,8741,23407,7362,22521,4932,18430,926,8376,0,0,0,0,0,0,0,0,20211003
202109,4호선,길음,11,0,8386,1615,24423,6772,67464,11220,71029,24322,38530,17334,26702,14043,23163,16398,24229,17628,23662,19776,21567,20357,21468,24261,23808,31643,25791,41429,24322,65425,14653,51912,11074,30629,8848,27260,8579,26753,1683,10081,0,1,0,0,0,0,0,0,20211003
202109,4호선,남태령,54,0,466,121,818,1371,1928,2857,2583,3537,1964,1442,1614,1086,1729,1041,1719,1097,1644,1228,1822,1242,1749,1251,2271,1396,2955,1550,3049,1871,1109,1429,951,871,548,885,252,681,72,262,0,24,0,0,0,0,0,0,20211003
202109,4호선,노원,149,3,9001,355,20366,6141,45573,12266,47761,24786,28581,25101,21881,20900,22038,20203,24097,23579,23917,26685,22857,26644,24325,29333,27244,35069,27149,44739,28831,67001,20097,52461,21545,29380,21379,25032,16470,22899,2113,10217,5,1828,1,0,0,0,0,0,20211003
202109,4호선,당고개,49,0,7195,20,17307,6478,46507,8545,44991,12707,27041,11415,19287,11523,17368,11078,16900,12640,16727,12414,16084,13266,14713,15849,15451,20017,15574,23924,14502,33896,10060,32258,6518,20934,4871,18967,3390,17242,692,8161,2,113,0,0,0,0,0,0,20211003
202109,4호선,동대문,177,26,4229,2412,2570,13818,4400,32070,6529,64864,10925,57631,14135,46874,20528,42595,25953,34285,28033,32434,34571,31753,41785,26366,50699,19793,69482,13114,56991,9672,26630,11328,17043,7880,20045,5012,10057,3748,2084,3570,1,30,0,1,0,0,0,0,20211003
202109,4호선,동대문역사문화공원(DDP),195,1,5237,1236,3516,10449,5852,21814,6825,56231,6659,30947,7113,20003,10188,18976,13261,18663,14430,17574,18434,16943,23531,14165,27886,12740,41967,12880,57618,13939,29423,18843,21886,9074,21749,6441,15991,5090,3676,3433,4,296,0,0,0,0,0,0,20211003
202109,4호선,동작(현충원),8,1,373,346,1099,2715,2988,3514,3720,5065,2704,3328,2536,3087,2732,2663,2585,2483,2547,2809,2671,3168,3621,3574,4121,3787,4934,4172,5738,5266,3208,3613,2676,2351,2842,1869,1965,1534,556,751,0,134,0,0,0,0,0,0,20211003
202109,4호선,명동,11,2,592,696,1909,11631,3320,34850,4839,87173,5803,48056,7228,28994,11552,28007,15751,28897,19326,28100,22958,24086,29674,23479,37524,20517,50043,19205,86456,17657,38929,9755,31330,4564,25335,3583,11875,2605,1641,1037,6,97,1,2,1,2,0,0,20211003
202109,4호선,미아(서울사이버대학),51,6,9359,1150,17614,4258,40549,15159,45619,27774,28583,15745,20473,13417,19807,14558,20469,14718,19579,15678,18163,17156,19109,21179,22381,24622,20779,29023,22249,40034,13297,33348,8626,21252,7713,19142,5578,16015,1263,7697,5,1,0,1,0,1,0,0,20211003
202109,4호선,미아사거리,59,2,12668,1662,31585,7313,79903,17402,88181,31626,52716,28470,36474,25426,34256,25456,34594,27765,34455,29751,33326,33275,35587,40443,40783,47538,36678,58160,36395,87595,26123,67188,25442,39163,15922,34928,10387,30656,2234,12068,1,0,0,0,0,0,0,0,20211003
202109,4호선,사당,130,48,8528,974,19673,12582,52270,17621,68847,28227,50101,21137,32215,18742,28135,20939,29484,23656,29412,22321,28133,22063,26569,26025,28035,31868,32778,43690,37901,63286,24338,42732,21977,26072,23390,24142,17304,22432,2898,9376,6,909,0,7,0,0,0,0,20211003
202109,4호선,삼각지,2,0,543,176,2070,2672,5419,8905,8141,20153,5061,8523,3753,6062,3997,6250,4786,6766,5191,6746,5495,5962,5820,6143,7060,6809,10889,8937,18835,12069,7291,7930,5901,4360,6809,3990,4964,3916,804,1558,1,126,0,0,0,0,0,0,20211003
202109,4호선,상계,81,2,11992,170,29934,6779,73902,14681,64494,18257,35536,15661,25731,14683,22935,14716,24229,17466,22370,18188,21006,19018,21199,23595,23633,28192,21316,36320,20386,55200,12871,53260,9316,31756,9456,27455,9575,24532,1381,11940,0,6,0,0,0,0,0,0,20211003
202109,4호선,서울역,103,1,3177,526,4552,8871,9544,23936,12079,57422,8803,29984,7560,16603,8932,14558,10101,16918,10137,16848,10353,16463,11340,17607,13200,18741,28272,21626,42618,22793,15576,16594,9613,11012,8976,10536,6051,9219,1472,3298,2,708,0,0,0,0,0,0,20211003
202109,4호선,성신여대입구(돈암),27,5,4764,1407,15079,4850,38149,14966,45211,29085,29350,22689,22274,19523,22917,20074,25890,23432,26209,25183,25873,25132,27601,27045,31576,32647,34725,39184,37924,56122,24595,41832,21475,25024,24407,22838,19086,21353,3336,8678,1,0,0,0,0,0,0,0,20211003
202109,4호선,수유(강북구청),95,9,17985,2680,39102,11369,94276,19130,106095,49463,64731,32485,46292,26893,42920,28047,43873,31388,42669,35422,41021,38051,41002,45031,44077,58212,48198,70048,50292,105440,30257,91116,22879,54192,21823,48946,16435,41830,3824,21506,2,77,0,0,0,0,0,0,20211003
202109,4호선,숙대입구(갈월),7,0,2379,555,6505,5905,13680,19213,20269,42627,14302,23063,11875,13571,12707,12804,14204,13478,14644,14092,15087,14193,18375,14200,22766,16411,28117,19747,39836,25012,19260,17289,13825,10232,14468,10173,10251,8967,1657,3317,1,0,0,0,0,0,0,0,20211003
202109,4호선,신용산,5,0,1151,896,3300,8864,9068,25938,13879,68890,10030,48325,9247,23121,12041,18960,13258,18652,15316,19084,16145,17204,19414,17852,24210,18413,41274,20619,67214,25041,32820,15196,22797,8183,20391,6767,12982,5495,2321,1616,0,0,0,0,0,0,0,0,20211003
202109,4호선,쌍문,149,4,19898,945,44629,8174,104510,13486,110253,26658,64599,18186,43660,17260,37309,18568,36940,23111,34920,24828,31586,27061,29478,35387,31113,44974,30304,56068,28937,90281,18034,83452,13403,50409,11485,46562,7858,39781,2050,19327,3,230,1,1,0,0,0,0,20211003
202109,4호선,이촌(국립중앙박물관),13,0,965,621,4031,6223,10377,12671,13230,22945,8961,13486,7189,9592,7416,9704,9014,11172,9041,11978,10177,11294,11729,11566,15584,12014,18373,13509,20840,17045,9342,11870,6915,6973,7060,6092,3875,5649,731,1836,1,0,0,1,0,0,0,0,20211003
202109,4호선,창동,1846,11,13883,2643,32481,11301,78347,16906,66194,33302,42624,25994,35350,23575,32631,25389,33837,29223,32821,31425,31644,34481,32444,40188,35152,46313,35509,54693,35309,80290,20898,68046,16638,39036,16545,33683,11577,30172,2491,13461,140,2087,0,0,0,0,0,0,20211003
202109,4호선,총신대입구(이수),109,1,5819,906,13771,7947,38600,15611,48397,35795,29719,28528,23086,22942,23535,22801,24960,24202,26288,26200,25244,27895,25546,30475,28004,35666,30298,44150,36603,61328,22375,40118,18621,21835,17338,18940,11854,16946,1503,6473,0,36,0,0,0,0,0,0,20211003
202109,4호선,충무로,36,2,2155,2545,3527,16273,7221,46477,10117,147439,11275,78797,12019,38580,16109,31510,18580,30009,23601,29530,28942,26458,33713,23151,42511,21844,70891,23063,121485,23992,55463,14051,36524,7708,35541,7624,23494,6471,4459,3279,1,203,0,0,0,0,0,0,20211003
202109,4호선,한성대입구(삼선교),133,22,5768,997,10311,6209,25326,16744,32138,25269,21432,18775,16248,14978,16139,14283,18378,15229,18136,16658,17674,15888,20072,17482,27085,19838,25295,24014,25594,32866,14493,24804,11070,15813,10668,14596,7802,14076,1713,6319,0,1578,0,0,0,0,0,0,20211003
202109,4호선,혜화,30,1,2372,2314,6325,19664,15345,41990,18320,95003,20502,65992,25477,44821,29120,40078,29321,50208,31001,61133,39099,57194,54912,42408,63956,40343,81065,44558,92708,50983,52966,34577,49655,14061,68207,14108,42607,12979,6911,5333,1,244,0,0,0,0,0,0,20211003
202109,4호선,회현(남대문시장),14,1,1528,714,2732,15840,3985,40540,6552,100952,7508,78666,11633,60879,19723,50005,26745,40748,31508,36513,38820,32966,47022,26853,59873,19559,72872,14565,92105,11953,36254,6773,35605,4063,14134,4234,7721,2624,1561,1217,2,129,0,0,0,0,0,0,20211003
202109,5호선,강동,60,0,9940,1133,16658,9974,45915,24287,55348,40733,29405,22778,20600,15882,19851,14397,21220,15071,20053,17538,19329,16273,20695,19995,22124,22021,32420,29967,36418,44322,17142,35981,12007,21824,10247,20665,7279,20204,1700,9061,18,1052,0,0,0,0,0,0,20211003
202109,5호선,강일,1,0,1415,272,5087,1869,11093,2942,12244,4486,8069,1769,5417,2158,4931,2376,4572,2701,4178,3059,3718,3251,3693,3965,4688,5454,4554,6761,4323,11974,1769,10434,1173,6317,1075,4744,644,4237,242,2697,0,30,0,0,0,0,0,0,20211003
202109,5호선,개롱,0,0,3013,953,6825,2909,20856,7564,17755,14282,10114,7652,8048,5195,7617,6055,8087,6192,7620,6481,6781,7866,8241,8337,9951,10481,10690,12953,11328,17911,5501,16158,4021,8900,3817,8843,2286,7878,357,2933,0,400,0,0,0,0,0,0,20211003
202109,5호선,개화산,1,0,3475,178,6609,3022,18288,5157,15893,10421,9014,5297,6950,4656,6556,4944,6918,5557,6824,5474,6337,6044,6238,6734,7033,7537,8222,8966,9509,13564,4348,12511,2889,7611,2391,7237,1828,6702,296,2887,3,383,0,0,0,0,0,0,20211003
202109,5호선,거여,0,0,4606,564,10652,5845,31496,7639,26704,16670,14898,8661,10980,6298,10183,6845,10438,7890,9859,7373,9042,7843,9852,10928,12833,13179,13427,16186,12460,22649,6028,22384,4204,11143,3988,10412,2466,10798,425,3773,0,533,0,0,0,0,0,0,20211003
202109,5호선,고덕,11,0,3088,1365,9315,4673,25089,12470,20740,16753,12854,10668,11741,9367,12304,8079,12095,10768,11982,11744,11913,11141,13490,13576,18107,13249,17453,16756,14041,22867,8109,22542,6225,11167,6626,9332,5101,9447,881,3536,1,398,0,0,0,0,0,0,20211003
202109,5호선,공덕,3,0,1475,919,4731,5387,16788,25653,22752,63596,11118,33568,9231,13464,10702,12238,12896,11699,13798,12127,13610,11632,14284,11886,19140,13151,30594,19823,52595,30713,20346,17037,14353,9468,15369,8530,10300,7767,1640,2690,4,192,0,0,0,0,0,0,20211003
202109,5호선,광나루(장신대),2,0,4411,1686,12718,6781,31686,13738,37496,24883,21808,17773,15373,15231,14707,13048,16208,12652,17107,12838,16651,13214,17638,13603,19971,18138,20783,21465,23937,32201,12442,22995,8168,14814,8101,13931,6412,12697,1260,4701,5,123,0,0,0,0,0,0,20211003
202109,5호선,광화문(세종문화회관),10,0,806,615,2828,19875,7077,60452,11386,197004,9626,81878,10821,33916,15753,33398,18353,29526,24548,31313,28895,25741,35323,22878,45695,21645,77872,23673,158515,27007,58274,13329,40479,6180,41825,5076,23695,3946,3827,1520,2,133,0,0,0,0,0,0,20211003
202109,5호선,군자(능동),29,0,6438,785,10314,4275,28315,6571,37794,21084,17938,13691,11437,9156,10798,9094,12029,11111,11975,11809,11205,12224,11315,14410,12467,17573,16203,25376,20418,42308,11924,28237,9685,15970,10343,15129,8004,14879,1696,6735,1,1503,0,0,0,0,0,0,20211003
202109,5호선,굽은다리(강동구민회관앞),5,0,5928,529,11834,2543,29819,5612,31710,13028,17757,8759,13180,7206,12749,7799,12411,9035,12085,9575,11098,10624,11038,12073,11010,13720,11544,18256,12611,29170,7072,22841,4980,13674,5198,13310,3736,11245,525,4608,7,635,0,0,0,0,0,0,20211003
202109,5호선,길동,13,0,4186,753,7524,3739,18619,5860,22469,15128,12307,11382,10143,8790,10142,8959,11288,9314,11147,10428,10152,11572,10874,11568,11844,13803,12692,17008,14562,22202,7774,16908,5326,9936,5141,9164,3485,7047,563,3169,2,449,0,0,0,0,0,0,20211003
202109,5호선,김포공항,6,2,335,1765,1502,7680,4357,11941,6092,15408,6632,10777,6393,10163,9069,11540,9755,12248,11256,14206,12316,14027,14790,13204,13939,12073,17654,13803,22500,12453,14584,7392,13574,3402,13166,1651,8014,1096,1809,489,7,54,0,0,0,0,0,0,20211003
202109,5호선,까치산,134,0,21198,1340,36839,7794,103596,10425,126711,18390,64515,16398,39562,17683,35312,19795,35544,23311,34104,25708,30134,28771,28438,38469,29007,47916,26769,60081,26711,104941,16854,84090,12476,52374,10937,49486,8730,41619,2412,18496,5,801,0,0,0,0,0,0,20211003
202109,5호선,답십리,24,1,7989,1159,15239,5671,46740,11893,62150,29068,28404,14279,17590,11185,16180,11349,17198,13071,16335,13620,14938,13823,15366,16225,16728,20122,21512,27499,26257,46618,14404,34781,9099,19062,7925,18129,6077,16438,1422,7158,0,292,0,0,0,0,0,0,20211003
202109,5호선,동대문역사문화공원(DDP),0,0,150,244,476,2396,1146,7571,1546,24482,1147,8678,1062,2885,1352,2369,1510,2236,1696,2556,2357,2289,2735,2111,3646,1981,8483,1944,16513,2233,6526,1326,2958,858,2563,946,1785,717,455,403,2,29,0,0,0,0,0,0,20211003
202109,5호선,둔촌동,2,0,3100,1130,7877,7886,20215,8980,22886,16858,12064,9792,9561,8201,9728,8105,9940,9374,9876,9748,10298,10147,10997,10743,15171,14698,16079,16623,17721,22799,9070,17685,6401,8926,5819,8252,3837,7813,603,3223,0,1,0,0,0,0,0,0,20211003
202109,5호선,마곡,2,0,1903,1292,6130,4851,19946,10141,18870,36699,10333,25009,8949,10813,8955,9068,9030,10108,10157,10189,10765,9752,12496,9799,15864,11466,22530,12894,31740,19600,12905,15585,8813,8374,7716,7342,5526,6834,1230,3124,4,267,0,0,0,0,0,0,20211003
202109,5호선,마장,0,0,2144,549,5160,3120,13491,5641,17075,13708,9790,6703,7274,5885,7217,6021,7286,6268,6852,6171,7059,6080,7588,7068,7808,7431,8747,9219,10398,13254,6567,9734,3904,6161,3508,5429,2608,5670,664,2272,2,73,0,0,0,0,0,0,20211003
202109,5호선,마천,51,0,5404,237,10195,2731,27812,4030,23580,9103,12061,6377,8072,5936,7381,5005,7947,6632,7538,5812,6391,5895,6463,9269,7845,10354,7206,12787,7479,18565,3612,18586,2828,9360,1861,8566,1167,9788,228,3716,1,551,0,0,0,0,0,0,20211003
202109,5호선,마포,9,0,2101,1332,6533,8870,19563,19918,26162,57615,14409,29788,11124,13359,11864,13620,12601,12214,14376,12886,13964,12280,15305,12247,18249,14683,29992,20419,47256,29314,19011,19008,13512,10187,14653,9100,9729,8246,2028,3420,3,157,0,0,0,0,0,0,20211003
202109,5호선,명일,3,0,4323,581,10094,3103,28943,6331,26305,10554,14174,8345,11977,7081,11021,7849,11232,8402,10105,8325,9975,9154,9854,13126,11355,13240,10061,18367,10887,28278,6238,23917,4307,12665,3994,10679,3274,10002,489,3878,5,474,0,0,0,0,0,0,20211003
202109,5호선,목동,8,0,6734,894,17078,5882,46388,12962,57479,23972,27689,17495,19777,13956,18364,13505,19291,15451,19107,18343,18171,18574,18575,20968,20514,27418,22273,36976,24905,65402,13373,46073,11118,25527,11353,23180,11390,20276,1498,8228,1,131,0,0,0,0,0,0,20211003
202109,5호선,미사,53,0,5385,683,19464,7880,54662,10100,49909,17494,24479,15394,17053,10226,16777,12056,17867,13294,16029,14630,14992,16617,17727,16859,19421,20929,21597,29938,21173,48699,12016,50344,10658,27200,12341,21752,9518,17369,2160,9646,2,1168,0,0,0,0,0,0,20211003
202109,5호선,발산,2,0,2669,2211,7720,11534,21623,28224,22100,86546,14440,48752,15511,25228,17645,21861,20371,23328,21544,24952,24435,22137,29491,22143,35274,22507,48127,26127,68475,35961,30692,25447,22254,12628,24165,10292,18498,9490,2489,3603,7,345,0,0,0,0,0,0,20211003
202109,5호선,방이,2,0,2011,725,6087,3559,16045,7082,14033,20428,8630,10735,7019,6966,7043,6287,8323,7198,8028,8894,7748,8041,8774,8651,10170,12495,11846,15245,16586,18089,8444,13697,6742,7127,8044,5700,8531,5049,615,2475,2,204,0,0,0,0,0,0,20211003
202109,5호선,방화,11,0,4064,4,8935,3053,23002,4875,20168,12577,11666,6377,9176,5322,9052,5852,10002,7088,9624,7188,8218,7211,8351,8342,9606,9777,8751,11001,9225,17907,4243,16591,2970,10178,2274,9048,1625,8383,340,3582,1,500,0,0,0,0,0,0,20211003
202109,5호선,상일동,25,0,7882,991,25461,4773,72591,9992,47276,15306,27024,9182,19332,7859,17060,8284,17213,11799,16349,11797,14678,12286,14880,14937,16713,21963,16574,28564,15845,45036,8850,47340,6425,23193,4809,20591,3016,20518,851,8869,4,1295,0,0,0,1,0,0,20211003
202109,5호선,서대문,4,0,2503,1004,5027,11891,13719,53923,17934,125850,13831,35196,12750,16369,15048,14296,14966,13224,14878,16890,17339,13469,21686,11566,28880,11754,50509,13892,88695,17690,26073,11697,18254,7394,15003,7658,10597,6342,1766,2828,1,243,0,0,0,0,0,0,20211003
202109,5호선,송정,35,2,3481,1062,6823,3896,17179,6186,18554,11624,12082,7309,9702,6749,8957,6751,8814,7323,8548,7628,8150,7727,9267,8747,9355,10153,10951,11718,11101,15464,6260,13260,4316,8431,4122,7864,3036,7376,704,3133,1,210,0,0,0,0,0,0,20211003
202109,5호선,신금호,9,0,2558,371,5688,2546,17152,6726,22268,13961,11801,6291,8300,5264,7547,5405,7475,6070,7474,6543,6960,7056,7507,8654,9590,10101,9249,13389,8607,20264,5917,14409,3836,8861,3360,8233,2573,7709,662,2953,3,215,0,0,0,0,0,0,20211003
202109,5호선,신길,60,1,1439,435,3207,1640,10461,4241,16005,11702,6090,5308,3241,2421,3280,2456,3659,2839,3596,3252,3195,3295,3421,3590,4113,4528,6110,7772,11164,13737,3687,8808,2280,5880,2566,6734,1895,6119,624,2175,0,21,0,0,0,0,0,0,20211003
202109,5호선,신정(은행정),76,3,10161,650,19098,3152,53611,6369,64642,11486,30311,7301,16882,6685,14530,7009,14390,8598,13519,9770,11563,10411,10879,14702,11659,17658,12545,24816,12712,39172,6793,31999,4673,19638,4203,17957,3368,17715,801,7108,0,144,0,0,0,0,0,0,20211003
202109,5호선,아차산(어린이대공원후문),5,0,7731,1293,14426,4972,36384,11138,48984,22258,25947,17691,17821,17971,16546,16940,19130,17637,19631,17493,20462,17227,21479,20699,23567,22788,24746,29504,23771,44076,14667,33262,10212,19225,9483,16208,6304,15813,1352,6479,4,231,0,1,0,0,0,0,20211003
202109,5호선,애오개,4,0,1952,563,4246,3216,14277,8724,18804,23151,9474,10102,7052,5905,7407,5050,7234,5963,7704,6288,7164,6434,7754,7142,9888,7366,11383,10723,17670,15794,6536,10504,4304,6361,3584,5798,2923,5669,613,2108,2,948,0,0,0,0,0,0,20211003
202109,5호선,양평,3,0,1769,589,5223,2290,18585,7562,21970,30745,8997,12138,6441,5016,5792,4585,6698,5341,6719,5066,6320,5340,6615,6093,7076,7348,12876,10366,24904,17976,7692,13196,4491,7259,4011,7562,2566,6509,645,2760,2,38,0,0,0,0,0,0,20211003
202109,5호선,여의나루,4,0,1189,1113,2221,7487,3907,30066,6542,47491,3852,20146,3561,11877,4604,12158,5266,14348,6583,17925,8976,19862,14513,21006,18175,22205,34604,24000,49669,26353,31917,17442,37752,9639,35807,6047,25464,4392,6206,1624,4,146,0,0,0,0,0,0,20211003
202109,5호선,여의도,2,0,1462,2170,3120,17875,8089,103938,10816,170179,8981,59753,9453,22676,14671,21746,14519,22635,17724,24331,22191,20404,28079,18680,37148,18025,97434,20446,131670,24840,51111,12324,38161,6454,30808,5766,17740,4898,2347,1856,1,803,0,0,0,0,0,0,20211003
202109,5호선,영등포구청,1,0,890,674,1881,2093,6186,4957,7488,17942,4215,7575,3261,3762,3465,3327,3683,3410,3831,3607,3984,3623,4500,4000,5349,4041,7806,4954,14763,8270,5449,4576,3204,2973,3088,2645,2204,2717,517,1031,0,2,0,0,0,0,0,0,20211003
202109,5호선,영등포시장,1,0,2082,982,4724,4183,16761,11097,23018,32218,11087,18490,8372,11421,9617,11232,10874,10887,11294,13023,10987,11435,13089,11231,14452,11313,19678,13536,28945,22154,12149,14373,8350,8843,7528,8541,5335,8047,1040,2976,0,2,0,0,0,0,0,0,20211003
202109,5호선,오금,1,0,902,266,2660,2510,7316,8134,6821,16859,4323,5674,3534,3004,4150,2976,4924,2964,4067,3308,4339,3366,5224,3455,7388,4297,8117,4948,12146,6653,3999,5219,2799,3317,2454,3046,1751,2972,387,1566,0,189,0,0,0,0,0,0,20211003
202109,5호선,오목교(목동운동장앞),0,0,3749,1481,11819,7280,38854,24924,44887,58827,22480,46082,18050,25569,19681,24928,22410,25739,23191,27251,23622,27045,26744,26942,31459,34618,39185,42765,56547,61424,30635,40330,32994,19399,25820,18408,23416,15360,2864,6641,0,44,0,0,0,0,0,0,20211003
202109,5호선,올림픽공원(한국체대),3,0,1001,894,4541,3541,9594,6227,9540,8363,6190,4518,5372,4463,5211,3939,5295,4402,5678,5617,5309,5252,7023,5230,9145,6619,9038,6602,8464,7889,4655,6909,2976,3889,2270,3274,1904,3147,350,1563,0,45,0,0,0,0,0,0,20211003
202109,5호선,왕십리(성동구청),19,0,1721,338,2055,2349,4869,4941,7665,16419,4464,7157,4145,5698,4552,5494,5179,6347,5402,6984,5674,6817,6528,6840,7712,7485,9144,9224,12712,12144,7675,7400,6176,4363,6715,3765,5145,3585,1115,1606,0,1101,0,0,0,0,0,0,20211003
202109,5호선,우장산,0,0,5571,762,16957,3609,44687,14489,44786,19224,23550,12069,18913,11321,18091,12295,19541,13457,18344,15706,17457,15892,20210,19394,21198,22263,18746,27991,16424,43147,9989,35672,7067,20279,6137,17112,5019,18891,801,6792,4,467,0,0,0,0,0,0,20211003
202109,5호선,을지로4가,1,0,316,399,546,5136,1009,13070,1770,35371,1916,16284,3046,9688,4316,8786,5600,7426,6274,7355,7132,6673,8803,5729,10535,4581,18120,3865,29405,3720,13057,1757,7039,944,5624,917,4080,606,678,309,0,28,0,0,0,0,0,0,20211003
202109,5호선,장한평,10,0,6347,951,15393,9665,43600,19486,57934,55938,29581,26749,18518,15105,16914,14553,18717,15086,18640,15600,17920,15769,18288,17379,23448,23052,30991,30167,45703,51217,21453,37211,12217,20974,10773,19481,7637,16705,1591,7168,3,280,0,0,0,0,0,0,20211003
202109,5호선,종로3가,59,4,696,571,1612,5108,2342,11644,3638,32690,3356,27008,4683,22793,9049,23800,11862,25007,13639,24336,16879,22264,20665,19359,25892,18568,33017,18754,44946,19323,27061,9484,23422,3676,26206,2697,16075,2351,1922,947,3,107,0,0,0,0,0,0,20211003
202109,5호선,천호(풍납토성),56,0,6062,1440,9478,10647,23362,16488,28768,30198,19123,28721,17450,22344,20761,22752,23265,23546,23425,25485,24981,26260,28097,28213,31650,29660,38656,35463,41161,45798,29600,31729,28575,17076,22511,15607,14952,13964,2680,5780,14,544,0,0,0,0,0,0,20211003
202109,5호선,청구,2,0,1427,184,2527,1441,6079,3788,8479,12966,5664,6098,4699,3986,4341,3310,4541,3806,4800,3822,4837,3875,4767,4185,5433,4889,6818,6204,12102,8323,6969,6219,4110,3909,3418,3971,2578,3861,786,1665,2,69,0,0,0,0,0,0,20211003
202109,5호선,충정로(경기대입구),17,1,867,250,2127,1612,5375,7984,7764,26015,4185,12254,3234,3673,3623,3148,3979,3090,4503,3828,4556,3305,4691,3354,5894,3664,11203,4964,22054,7425,6437,5108,4074,3467,3755,3568,2391,3398,429,1455,3,125,0,0,0,0,0,0,20211003
202109,5호선,하남검단산,8,0,2414,10,6043,2306,14692,4535,12738,8165,7735,7641,6424,9006,6151,7032,6564,7595,7317,6392,7527,6629,8332,7085,10133,8992,9635,8359,9726,11367,5581,12109,4833,7750,5034,4609,1444,6722,293,3017,0,542,0,0,0,0,0,0,20211003
202109,5호선,하남시청(덕풍?신장),3,0,3052,141,6903,2194,16965,4159,14602,9412,8941,5744,8055,6249,8294,6252,8526,6807,7631,6455,7357,7155,7791,9711,8992,9578,9711,11884,9607,14820,5810,14160,4047,8142,3137,5708,2125,7844,430,2849,1,531,0,0,0,0,0,0,20211003
202109,5호선,하남풍산,0,0,1335,153,4221,1187,8807,4384,8607,12937,5251,8155,4264,5732,3991,4120,4529,4138,4419,3834,4470,4507,5301,4542,6669,5206,8214,6154,11652,8046,4803,8002,3506,4767,3356,4092,1836,3636,380,1640,0,295,0,0,0,0,0,0,20211003
202109,5호선,행당,18,0,3705,721,9361,2376,25568,4513,34995,8403,17038,5631,11250,4807,10105,5530,10158,6644,9409,7200,8323,7601,8730,9383,8175,11818,8417,16023,8534,26135,5134,18322,4100,10944,3594,10438,3203,9511,619,3238,4,178,0,0,0,0,0,0,20211003
202109,5호선,화곡,78,1,19397,1286,33716,9470,93894,12325,118507,24766,57769,19434,38195,15500,34320,18296,34979,20914,32437,23709,28782,26841,28065,31507,30769,41740,30748,55221,30237,99318,17841,74971,12508,46562,11075,42291,7924,36873,1805,16332,2,1035,0,0,0,0,0,0,20211003
