호선명,지하철역,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원
9호선,신방화,22971,4032,21380,9826,8149,12680,8106,20950,4934,17155,3790,10439
9호선,양천향교,23896,8645,24396,29064,16289,14638,25420,23125,9486,21630,5724,12962
9호선,여의도,7073,97922,8997,124484,96547,18687,114432,21933,52628,12540,40556,7046
9호선,염창,59994,7365,68171,17436,18638,36006,19302,58099,10644,51412,8069,31355
9호선,증미,16955,6920,17065,27588,13794,9918,22848,17209,7956,15001,4734,7753
9호선,흑석(중앙대입구),13708,9915,16597,13839,16865,14700,13277,21404,7451,14074,6362,9834
9호선2~3단계,둔촌오륜,3060,4246,3161,2392,2174,1703,1995,2395,803,1939,542,1051
9호선2~3단계,봉은사,6895,27999,8493,72293,44951,15922,66182,16037,32792,10494,24048,5342
9호선2~3단계,삼성중앙,4139,11562,5327,30435,18227,6471,28413,9136,12788,5614,7274,3654
9호선2~3단계,삼전,16375,3376,23163,9447,8591,13663,10524,20364,5541,17526,4393,10152
9호선2~3단계,석촌,18976,4311,23351,9743,11988,14576,13369,22016,8582,19335,7240,10670
9호선2~3단계,석촌고분,12736,4147,20086,11669,8632,10199,11187,18424,4897,13847,3890,9507
9호선2~3단계,선정릉,7110,14237,7961,45868,23109,9741,39810,11291,21944,8585,11909,5543
9호선2~3단계,송파나루,9566,3064,13556,8511,7192,10922,10115,16112,5289,12034,5127,5350
9호선2~3단계,언주,5513,16052,7221,49499,29593,9045,43837,10723,20704,7825,11140,5305
9호선2~3단계,올림픽공원(한국체대),12128,4872,13837,11159,12335,11920,14246,16338,6620,12277,6623,8135
9호선2~3단계,종합운동장,6921,3839,7758,8963,7519,7359,9813,11563,5435,7981,4006,4494
9호선2~3단계,중앙보훈병원,31708,10295,30662,17505,16580,12985,10672,22942,4446,20025,3076,10917
9호선2~3단계,한성백제,5671,1616,6519,4689,4645,4009,6238,6102,2857,5156,2109,3031
경강선,경기광주,29018,4621,29547,8357,9173,14641,7119,26847,4065,23216,2658,13209
경강선,곤지암,5764,4550,5190,4857,5513,4327,5379,4994,2287,5189,1467,2955
경강선,부발,4246,4279,3627,4285,4958,3157,4718,3411,2086,4289,1731,3110
경강선,삼동,9154,2085,10757,1944,2828,4941,2527,7416,1090,6785,752,4049
경강선,세종대왕릉,810,565,622,648,708,565,776,677,306,791,162,365
경강선,신둔도예촌,4628,1821,3295,2902,3375,2533,2747,3239,1229,3458,975,2061
경강선,여주,4149,2968,4122,3543,5108,4071,3408,4339,2960,5451,1858,3827
경강선,이매,3866,1491,2784,2456,2116,2251,2083,2471,1149,2024,944,1032
경강선,이천,6095,4780,4944,6517,5241,5148,6328,6622,3429,5142,2658,4301
경강선,초월,10854,3624,11522,4507,4633,5216,4312,9551,1867,7635,1290,6548
경강선,판교,4172,9407,2968,19856,10792,5448,16595,4266,12004,3167,10448,1496
경부선,가산디지털단지,12445,45276,12606,131351,54310,19715,91373,22731,38158,17000,21710,10704
경부선,관악,26155,4980,25322,8386,9921,13334,9122,23267,5410,18285,3839,10450
경부선,광명,9643,4503,8404,3973,5998,4517,6322,9489,6031,5798,3662,2955
경부선,구로,31163,27996,30813,67867,41084,31243,55952,36228,23085,25807,15929,16805
경부선,군포,15531,26576,14496,38014,18203,8520,29826,13445,9959,10509,8830,6816
경부선,금정,68638,35381,69704,75679,47130,49010,62222,71089,27620,57036,20715,34038
경부선,금천구청,39114,13454,36579,24521,14910,23423,21073,38286,10007,29441,7101,15590
경부선,남영,9856,16620,12947,42261,20497,12490,35571,16981,13890,11441,9506,7328
경부선,노량진,14388,10963,18913,16320,16080,18643,17980,28077,11634,17039,11358,10166
경부선,당정,20924,7589,18105,12686,9311,9730,11252,17234,4687,14916,3696,10247
경부선,대방,23907,28868,31691,40836,25268,20105,36716,30937,14210,20742,9815,14045
경부선,독산,35488,36151,33406,83854,43797,21949,61840,36573,28779,29297,15589,16328
경부선,두정,11573,5312,9532,8420,11257,11000,12748,16011,6774,10623,5328,8239
경부선,명학,21950,22332,18815,43393,20046,10016,29650,17280,10424,15243,9871,8893
경부선,병점,42161,18891,30607,22575,26112,28699,26517,38303,15533,35737,11564,24549
경부선,서동탄,8294,1503,2988,1286,1589,2365,2154,3782,953,4845,823,1895
경부선,서울역,7207,3322,12361,3839,9452,4379,11302,6104,10363,2875,6577,1827
경부선,서정리,11905,9798,10216,14097,20371,13268,15802,11507,8575,13563,5742,9371
경부선,석수,32423,10528,32259,15407,15675,16903,15404,27890,8900,22915,5650,13136
경부선,성균관대,53203,7921,41951,16947,19321,29603,19531,46511,11270,39689,9253,24754
경부선,성환,4812,9831,4781,11114,12576,6475,9744,6055,4143,5080,3840,4091
경부선,세류,11907,3756,8218,3630,5050,5540,4924,9239,3123,7589,2335,4922
경부선,세마,8107,3019,6591,7742,4762,5487,6194,6329,2549,6761,1729,3892
경부선,송탄,11110,4707,9125,6384,7590,9625,7977,10517,4834,11394,3239,7368
경부선,수원,59074,39589,51352,56407,72602,72231,79752,93957,61997,70242,64692,42513
경부선,신길,19368,13782,25987,21825,15318,14077,22337,19111,10078,14353,6743,9084
경부선,신도림,8796,6447,9284,13347,7950,7736,12654,11005,5189,6971,4090,4120
경부선,안양,66752,15508,60153,31295,36593,44731,32877,69190,20949,53894,18733,29787
경부선,영등포,31342,47021,43868,102668,83622,66837,121012,84141,71744,52548,74375,27466
경부선,오산,19215,23859,17421,17499,21721,18917,23197,23863,13333,19275,10997,15251
경부선,오산대,9663,3377,6961,7680,5969,5823,7464,8986,3456,7218,2476,4323
경부선,용산,16401,54403,24037,114340,90405,47942,121579,53753,73013,38742,67532,22515
경부선,의왕,25292,20644,23971,21478,18939,14778,20611,24419,9292,16945,6442,12967
경부선,직산,1398,2171,1114,2615,2218,1114,2509,1310,956,1339,696,760
경부선,진위,2335,6006,2108,6328,4802,1611,7231,1937,2447,1932,1739,1226
경부선,천안,8320,4549,7702,8823,12859,13915,11268,13560,8111,9412,6650,6932
경부선,평택,22657,13083,19349,20592,27371,28567,25738,30630,18440,21464,17834,16331
경부선,평택지제,7028,8449,4959,5870,9087,4490,7926,6254,5292,4996,3413,3751
경부선,화서,32543,5265,24132,9055,9244,15476,8568,26345,4923,22543,3546,13316
경원선,가능,21151,6274,18888,11033,9998,12491,8439,16452,5301,16832,3893,11352
경원선,광운대,26927,5411,25679,9961,10127,14647,9054,23316,5757,19197,4532,11811
경원선,녹양,15220,4524,11962,7521,6531,9319,7089,11085,3404,11830,2400,7463
경원선,녹천,17900,4008,15146,4476,4893,8018,4119,13218,3150,10747,1584,6729
경원선,덕계,11120,2810,9663,4035,4040,6349,3991,8146,1826,7959,1265,4455
경원선,덕정,15844,9065,14550,12434,10584,11379,11388,12347,4686,12231,3454,7303
경원선,도봉,17265,3721,15999,8873,8653,11770,9135,13959,4349,14219,2702,8006
경원선,도봉산,19153,4884,17857,7767,18204,8147,15106,8724,8756,7569,4358,4552
경원선,동두천,4929,7749,5074,5092,3820,3408,4581,4377,2328,3555,1169,3218
경원선,동두천중앙,7748,4036,7233,8404,5750,5607,6472,5366,2821,6010,1752,4084
경원선,망월사,23232,4349,21905,9867,10339,15261,8769,21286,4652,20453,3239,11933
경원선,방학,27963,8245,24626,17167,13157,19412,15802,24771,8395,23320,5622,12589
경원선,보산,4038,2090,3488,2393,4348,3411,3082,3694,1765,4851,994,3274
경원선,서빙고,2649,3724,2491,7259,5466,2403,5701,3087,2540,2333,1742,1420
경원선,석계,21151,5043,24052,7429,10338,21693,9490,32903,7121,23809,5251,14545
경원선,소요산,3176,2866,3884,4236,9315,3272,5843,2089,2487,1663,1449,1556
경원선,신이문,30610,4104,32073,6889,7907,18369,6943,27365,5033,22043,3106,13573
경원선,양주,26442,10087,21890,11102,12187,16032,13120,19599,6679,18833,3882,13211
경원선,옥수,27,46,83,212,230,22,27,26,295,5,34,11
경원선,왕십리(성동구청),21466,10671,31812,18977,25111,35953,25144,52305,18570,37371,17334,21961
경원선,외대앞,14958,3203,18344,9006,12735,14726,10600,19679,7034,16059,5507,10388
경원선,월계,20997,7332,19136,8921,8696,12753,7463,19438,4431,15612,3074,8741
경원선,응봉,5644,1733,5988,1987,2321,3524,2324,4634,1639,4112,1173,2411
경원선,의정부,39917,11623,36811,31047,34333,36236,36767,45812,23879,42823,23582,25667
경원선,이촌(국립중앙박물관),6713,3978,6934,6910,8751,5581,8758,6558,5091,5112,3857,3484
경원선,지행,19255,5290,17356,10193,9678,14768,10332,16007,5907,18511,5055,11125
경원선,창동,0,0,0,0,0,0,1,0,1,0,0,0
경원선,청량리(서울시립대입구),23744,13008,33518,20488,26485,27286,30606,39777,19143,28563,21300,15038
경원선,한남,4010,8748,4786,12339,12330,5826,12814,5946,6620,4959,4712,2383
경원선,회룡,48169,8138,39333,10976,13222,28358,11249,37775,6841,36944,5152,20666
경의선,가좌,15338,3640,19246,7578,7599,10097,7782,15012,4724,12146,3179,6605
경의선,강매,14925,1168,13721,3023,2588,5656,2994,9543,1247,9880,856,5482
경의선,검암,0,0,2,0,0,0,1,0,0,0,0,0
경의선,계양,0,0,0,0,0,0,0,0,1,0,0,0
경의선,곡산,1371,987,1378,2037,1344,1035,1640,1428,643,1158,379,679
경의선,공덕,3589,5821,4577,15629,8095,4283,13678,5504,5756,3924,4598,2428
경의선,금릉,15227,4460,11812,9507,8069,10036,8697,12691,4070,12179,3290,6351
경의선,금촌,16566,9003,14054,14199,12324,13660,13743,15287,6883,12807,5146,8873
경의선,능곡,13141,2558,13210,4819,5221,7149,4648,10456,3051,8739,1936,5291
경의선,디지털미디어시티,7745,1951,7825,3498,4606,4414,4030,8079,2302,6099,1617,3294
경의선,문산,13630,6400,10964,13673,11167,8914,10868,10726,4806,9949,3457,8319
경의선,백마,28366,5624,20681,10088,8733,10634,9458,22987,4129,20798,3179,11617
경의선,서강대,2775,2511,3327,6017,4761,3239,5112,3705,3198,2786,2548,1790
경의선,서울역,2414,18169,2080,27812,12603,3733,23946,4069,8777,2566,4269,2187
경의선,수색,3244,4496,3493,12370,7612,3464,9873,3209,4714,2688,2447,1628
경의선,신촌,586,3233,418,3924,2949,966,2836,1161,1761,879,969,530
경의선,야당,21805,4115,19649,8115,9387,17418,9712,22417,6486,20322,6285,10396
경의선,운정,25353,6557,22712,9352,9421,14226,9336,19341,4260,18873,2928,10295
경의선,월롱,2009,9016,2086,10471,8351,2576,10672,2601,3752,2331,2560,2297
경의선,일산,38468,6173,25980,12211,11678,16646,10458,29503,5815,29790,4166,13771
경의선,임진강,0,0,0,0,596,80,5,5,0,0,0,0
경의선,탄현,29817,5414,21851,8063,8446,15470,9508,23602,5092,26423,3982,12324
경의선,파주,2147,2489,2152,3354,4318,1124,3510,1236,1001,1251,666,1050
경의선,풍산,19485,3843,15976,7222,7312,9983,7527,16461,4425,13147,3865,9581
경의선,행신,31334,4633,26679,9284,11447,15077,8675,31521,5501,24896,5947,11917
경의선,홍대입구,1148,1672,1389,4874,4331,3502,5753,4315,4007,2834,3529,1508
경의선,화전,2954,1743,3207,5231,3900,2234,4177,2784,2130,2487,952,1589
경의선,효창공원앞,4112,3801,5575,13332,5717,4439,11187,6308,4656,4891,2595,3347
경인선,간석,19786,3733,16582,8233,7788,11413,8283,16298,4323,15434,3248,9139
경인선,개봉,75024,13675,70443,21088,26579,50066,25688,78518,14847,58565,11560,35141
경인선,구일,21954,7511,19892,9666,8310,11864,9156,21601,4264,16812,2904,9625
경인선,도원,5022,6300,5366,18234,6367,4696,6241,4696,2437,4338,1740,2945
경인선,도화,14689,3367,12215,6039,5681,8576,5693,10127,2697,9506,2175,6007
경인선,동암,45203,12412,42503,15687,20997,33204,20388,43638,12703,39407,9714,26221
경인선,동인천,34478,19979,25667,28788,31072,22922,32684,28508,15886,27234,11278,16696
경인선,백운,24526,4219,20159,7921,10200,14715,7959,19946,4570,20176,3469,11652
경인선,부개,33069,5387,25694,9405,10169,18233,9841,25526,5422,22017,3916,13551
경인선,부천,88611,16249,87128,38028,49037,72960,49942,104403,33579,83133,28226,46273
경인선,부평,68758,17261,65733,29530,52786,74242,51279,97828,38611,80807,35817,40944
경인선,소사,28508,6531,25911,9372,10946,17606,9527,25599,5598,21799,4273,13462
경인선,송내,87083,25415,72258,60443,36215,48158,56995,74359,26366,69039,18166,39294
경인선,역곡,99824,11737,95850,24483,31017,59403,28799,94752,18314,81047,14872,46363
경인선,오류동,43621,5776,42561,10564,13288,24132,12609,38210,7254,33242,5974,19252
경인선,온수(성공회대입구),19501,9208,19310,10958,10066,12668,9267,18972,4940,16213,3521,9313
경인선,인천,4609,5073,4009,7154,12294,4555,11490,3531,6690,2463,5076,1650
경인선,제물포,32666,11179,28039,24072,16711,17715,19301,24999,7990,25290,5599,15005
경인선,주안,51795,14978,44687,24765,31451,32006,31500,46452,18377,47659,14988,27430
경인선,중동,36294,5446,27801,11636,10711,18125,11097,26627,6034,24154,4700,14884
경춘선,가평,2494,2611,2966,5135,5254,3102,4839,2591,2480,2602,1707,1762
경춘선,갈매,15066,2522,8898,4348,3266,4957,3926,9428,2135,7347,1695,4251
경춘선,강촌,387,366,434,1806,2163,612,1322,789,661,424,440,410
경춘선,굴봉산,118,257,235,483,429,182,272,168,137,112,145,122
경춘선,금곡,4262,1983,3916,4210,2404,2883,3207,3688,1155,3497,792,1522
경춘선,김유정,362,439,363,819,1351,680,1015,546,555,367,199,181
경춘선,남춘천,3098,1961,4054,3346,5223,4791,4064,4636,3302,6800,2685,2715
경춘선,대성리,933,1500,934,1408,2147,818,1573,953,823,630,366,522
경춘선,마석,13230,5797,9708,6990,6156,8129,6747,8483,3122,11703,2562,6096
경춘선,백양리,45,267,136,253,271,90,279,137,100,43,83,38
경춘선,별내,11664,3692,8743,6015,5411,6477,5901,8796,2766,8135,2256,4147
경춘선,사릉,14796,5520,10778,6174,4986,6791,6465,8995,2554,11388,1533,5308
경춘선,상천,531,524,666,1022,997,398,636,429,271,381,109,184
경춘선,신내,4997,4463,4436,5729,3694,3287,4533,3893,1836,3198,1094,1675
경춘선,천마산,6775,1861,5077,1743,1966,3661,2182,5026,1019,4094,630,3128
경춘선,청평,3367,1687,3824,3969,3938,4111,2976,3315,1632,2919,1083,2184
경춘선,춘천,1094,1077,1598,3293,5239,2234,4026,1898,2802,2709,1759,983
경춘선,퇴계원,16692,3708,11479,4246,4215,8460,5180,10649,2513,10113,1669,5877
경춘선,평내호평,26050,4187,16755,8987,7364,14810,7811,17106,4835,20134,3999,9209
공항철도 1호선,검암,27330,6406,21226,13619,7526,11406,12372,21581,4252,22048,3203,11962
공항철도 1호선,계양,43193,3451,38390,5379,8800,18408,7515,33985,4440,33276,3003,18942
공항철도 1호선,공덕,4344,3150,4352,8115,4260,5126,6818,7768,3363,5410,2418,2963
공항철도 1호선,공항화물청사,1482,12566,2081,16292,8114,1462,14507,948,3700,955,2371,1531
공항철도 1호선,김포공항,5756,18492,12396,19180,22577,12452,32487,11839,21344,7443,21740,4098
공항철도 1호선,디지털미디어시티,14239,21052,15816,68923,32001,11768,68422,18627,26810,12501,14245,6988
공항철도 1호선,마곡나루(서울식물원),10073,15726,10453,39273,28254,7368,31868,11962,12131,8244,7365,5071
공항철도 1호선,서울역,8015,11844,9369,17397,16850,11234,21226,13120,14529,11089,9876,6502
공항철도 1호선,영종,9616,2245,6302,3594,4633,6904,3582,6492,2628,9221,1899,5439
공항철도 1호선,운서,17440,8005,17720,11627,13083,11004,10221,20178,5629,15491,5474,11707
공항철도 1호선,인천공항1터미널,3451,10950,5400,16199,11008,6669,15636,3174,6749,1941,5228,2752
공항철도 1호선,인천공항2터미널,2013,7401,3125,7791,7789,3628,8719,1295,4126,767,2437,905
공항철도 1호선,청라국제도시,24545,6367,15141,14135,10172,8807,15892,18044,5341,19211,3319,10570
공항철도 1호선,홍대입구,7443,5409,9154,18355,22695,18917,28406,23341,22121,14269,20692,6691
과천선,경마공원,1694,2056,2156,5029,3143,1648,5491,1966,1032,1500,592,955
과천선,과천,17913,4829,17746,8469,9629,9884,7053,16199,3726,13072,2579,7904
과천선,대공원,879,4163,1254,10011,15611,2346,14535,1758,6078,995,4171,524
과천선,범계,67356,18436,57628,48469,39619,46525,49491,71459,29810,61830,31745,30244
과천선,선바위,15046,16141,18819,21527,18345,10621,24164,14620,11884,11810,7324,7416
과천선,인덕원,59500,31686,55062,87656,42937,39950,68192,62567,26131,54820,19537,29479
과천선,정부과천청사,16180,17682,15202,51469,26413,13162,41545,18346,12085,14674,8950,8244
과천선,평촌,45071,28046,35030,74747,34873,22048,55018,36895,22406,34386,15684,17824
분당선,가천대,14830,4815,20404,15209,15016,14462,11202,20434,6260,17548,4574,12054
분당선,강남구청,5671,12477,7954,45526,22886,13691,40548,16118,20960,10512,12198,5522
분당선,개포동,7213,5244,7294,8256,8617,6471,7399,8648,4327,6925,2819,3851
분당선,구룡,2225,8405,3111,4411,5552,2353,4447,3033,1718,2552,963,1484
분당선,구성,16719,4075,16801,6723,6190,11311,6275,17102,3033,15353,2513,9542
분당선,기흥,29112,7477,28039,12575,14327,17491,16092,30111,8919,24949,6696,14617
분당선,대모산입구,10551,4748,10813,7894,8738,6506,7380,8512,3368,7500,1941,4639
분당선,도곡,7262,11734,9576,20763,16552,8813,18309,11658,9657,8854,6421,5243
분당선,망포,39315,19443,34503,34554,27596,20958,36001,33646,17025,33297,11703,20511
분당선,매교,6905,5074,8112,7995,8136,5857,4841,7355,2393,4684,1687,3241
분당선,매탄권선,15747,3791,14643,8841,8839,9433,7195,15259,3771,12093,2635,7586
분당선,모란,43646,19084,54337,30308,31420,38133,35165,51856,20065,38478,13840,28214
분당선,미금,21015,18104,25384,35796,30941,28100,32287,33848,16600,26828,13746,17915
분당선,보정,6498,2326,7642,4861,3672,3969,3388,5612,1525,5000,1187,3121
분당선,복정,1,0,1,0,1,0,4,0,1,0,1,0
분당선,상갈,16034,5953,15710,8338,8645,11198,9137,14639,5258,12326,3618,8866
분당선,서울숲,11376,14888,17021,33048,29449,16702,41252,21872,22810,14063,15529,7593
분당선,서현,26585,32528,31054,64898,54403,42602,66510,51121,39982,37050,38819,20313
분당선,선릉,3764,34743,5381,103828,36731,15437,62471,16976,27136,10005,15994,4760
분당선,선정릉,4036,10956,5583,41267,20114,7239,35936,8474,18042,5768,9066,3299
분당선,수내,14363,14171,17504,43340,28632,19620,38955,24122,20914,17802,20907,9768
분당선,수서,18942,20971,28739,36345,28010,22848,33134,31556,15214,23707,15957,14828
분당선,수원,18973,6550,20069,11544,13687,16163,17139,20054,11616,13777,11453,7870
분당선,수원시청,22771,12304,22470,36837,24039,25318,32635,36113,16442,25094,14537,14669
분당선,신갈,14551,2048,14883,5655,4877,9082,4112,13697,2096,12183,1524,7310
분당선,압구정로데오,4184,19738,5645,53676,50873,29334,69357,33023,54069,16142,45361,5715
분당선,야탑,42189,33018,50338,76723,50288,43584,67336,57752,31399,44765,23439,28237
분당선,영통,14213,7199,14975,19011,17630,17430,19050,20257,10289,16103,9026,9010
분당선,오리,24998,11175,27218,28248,20900,15363,28668,19974,12305,18074,9418,11421
분당선,이매,11212,7446,12601,12782,14317,9602,12186,12628,5366,10318,3458,6233
분당선,정자,20737,28176,25334,57692,39968,28386,45742,39371,24399,28763,19000,16245
분당선,죽전,32948,13210,29961,19210,23268,26085,24894,38298,17008,33258,20445,20407
분당선,청명,14295,4312,13200,7389,6435,8452,6894,11466,3068,10326,2297,6226
분당선,태평,35758,6967,51689,15087,17196,28536,16200,38102,9208,29526,6524,21667
분당선,한티,16675,24693,18362,42896,35365,30220,37795,31280,24190,20057,26316,10833
수인선,고색,10531,11478,8761,16438,9386,5656,14331,7449,4312,7740,4161,5099
수인선,남동인더스파크,1175,13792,1776,17036,10050,1391,9978,1361,3498,1992,3396,1169
수인선,달월,115,110,140,259,310,69,729,131,155,61,54,45
수인선,사리,17100,2520,14578,3636,5415,7758,4911,15567,2911,10976,1750,6886
수인선,소래포구,13390,3667,10726,6659,13501,10922,10798,12989,6945,8500,4848,5413
수인선,송도,8093,2218,7718,3254,3700,5479,3283,7541,1934,4866,1232,3013
수인선,숭의,10773,7083,9182,9955,8111,7393,8031,9009,3519,5724,2099,4045
수인선,신포,2874,3342,2482,7840,4147,3039,6034,3586,2551,1921,1904,1216
수인선,야목,756,601,661,512,700,440,664,549,264,422,144,208
수인선,어천,1231,1734,1192,1678,1689,1369,2540,2110,1076,1287,784,823
수인선,연수,13453,3893,10723,9328,7169,10175,7791,13103,4563,8468,3824,6021
수인선,오목천,6762,2921,6896,5800,5768,4119,5614,8133,2462,5126,1596,2921
수인선,원인재,12139,4444,12666,6616,6653,10028,6124,13848,3984,10107,3204,6725
수인선,월곶,8365,2072,7267,2943,3761,5639,3899,7705,2509,4960,1889,3374
수인선,인천,1879,2571,1755,3584,3436,3219,2215,3456,1804,2491,1301,1818
수인선,인천논현,13087,7888,11328,11607,10781,12114,11404,15310,6659,10115,6031,6341
수인선,인하대,19537,3699,14247,8965,8557,12953,8945,18213,4898,10407,4075,7975
수인선,호구포,5972,16040,6469,19065,11718,5075,14309,6510,4220,5539,4870,3584
안산선,고잔,25223,11488,18213,23163,16668,13295,18864,19826,7615,16723,6164,10504
안산선,대야미,14440,4568,15949,7782,7471,7847,8515,13307,4744,10947,3365,6770
안산선,반월,14310,3393,13317,6660,6510,8171,6725,13103,3480,9915,2334,7309
안산선,산본,45008,12165,44083,25178,21675,33836,26104,52364,16263,45341,13672,24252
안산선,상록수,59695,11016,52884,16096,19925,32837,18180,53939,11264,47847,8760,31591
안산선,수리산,15098,3598,15119,5524,4500,6541,4703,10481,2395,8882,1622,5704
안산선,신길온천,5790,3028,4959,2639,2951,3280,3324,4581,1618,3705,1064,2676
안산선,안산,17728,34668,18277,28083,34668,19914,38740,21297,18907,18033,16598,13804
안산선,오이도,26583,11673,19881,13039,17444,16666,16364,22848,10748,19078,9051,13151
안산선,정왕,15424,21602,12857,25569,20441,13324,24691,17365,11196,13232,8528,10744
안산선,중앙,46346,11968,35432,28417,29596,35462,31750,53494,20083,45353,19990,24158
안산선,초지,17573,7486,12725,9735,7578,8115,8419,12762,4283,11686,2906,8062
안산선,한대앞,25952,7042,21663,13617,14029,17899,13946,25572,7902,21461,6709,13877
우이신설선,4.19민주묘지,7279,1648,7957,4721,4960,5360,4672,6338,2576,6336,1800,3976
우이신설선,가오리,14099,2621,14911,5227,4956,8161,4070,11778,2757,11425,1716,6351
우이신설선,보문,1752,2802,2828,4305,2925,2572,3780,3022,1747,1840,1257,1476
우이신설선,북한산보국문,17405,4642,20438,7219,8225,12125,7685,17858,4514,15375,2954,9826
우이신설선,북한산우이,7329,3438,7890,7175,6616,3805,5462,4734,2984,4214,1983,2729
우이신설선,삼양,5922,1314,6640,3148,2391,4388,2076,5906,1428,4954,967,2809
우이신설선,삼양사거리,5862,2188,8023,4402,3258,5020,3133,6937,2339,5654,1577,2996
우이신설선,성신여대입구(돈암),3060,3558,5258,6665,6622,7640,7654,9034,5305,5479,4348,2687
우이신설선,솔밭공원,8211,1505,8389,2410,2698,4758,2430,6482,1493,6346,901,3995
우이신설선,솔샘,23195,2847,24211,4173,4805,11383,3947,19337,2393,18219,1842,9347
우이신설선,신설동,1282,4560,1954,11544,6017,1870,8456,1827,3938,1094,2448,811
우이신설선,정릉,11678,3013,15062,5642,6456,9159,6181,13254,3493,10552,2314,6105
우이신설선,화계,10688,1969,12395,4348,3967,6284,3309,8869,2865,8497,1494,4753
일산선,대곡,5802,1751,5405,3184,3240,2426,4212,4368,1879,2953,926,1651
일산선,대화,46326,11964,35489,16719,17720,17818,16988,24995,8755,25747,6513,17907
일산선,마두,13994,7158,13114,18614,13195,12568,15386,14890,6937,14525,4993,7993
일산선,백석,18110,10476,19690,24234,19361,17101,21260,20724,10783,20580,8649,11533
일산선,삼송,63696,13776,60716,22511,26601,35477,25530,58068,16163,49203,12786,28963
일산선,원당,37387,8023,38034,11988,14585,22841,13496,30851,7473,30425,4963,17487
일산선,원흥,33316,5832,35353,13106,13184,20546,14910,28391,7063,28803,5549,15763
일산선,정발산,7864,5745,8188,17913,16243,12849,20211,15604,11276,11078,11957,5622
일산선,주엽,23835,6936,21250,13317,12690,16436,12353,22084,6795,20230,6067,12288
일산선,지축,0,0,0,0,1,0,0,0,1,0,0,0
일산선,화정,45882,11122,45360,25596,25025,36831,25105,50513,14138,40545,11462,25171
장항선,배방,2510,1032,2175,1777,1807,2560,2209,2585,1152,1877,743,1535
장항선,봉명,1973,2805,2069,3339,2469,1908,1419,1527,766,1190,507,901
장항선,신창(순천향대),1767,2188,1627,8380,5412,2194,6240,3133,2088,2270,1751,2278
장항선,쌍용(나사렛대),4898,1085,5756,3302,3256,4432,2987,4700,1861,3899,1468,2685
장항선,아산,5062,3679,5687,5487,5277,6492,8185,6895,6152,4231,3694,3610
장항선,온양온천,6399,4000,6712,5869,5632,7931,7052,6715,3507,5676,2338,4246
중앙선,구리,47693,7614,41301,16652,18111,27938,17700,43537,11496,38250,9684,21463
중앙선,국수,1834,767,1404,2121,1300,1465,1052,1382,637,1164,424,1225
중앙선,덕소,21338,3559,16705,7448,7147,14145,6413,16774,3837,16068,2841,8159
중앙선,도농,42567,6970,30219,11227,12368,19705,11021,29133,5738,27630,4196,15709
중앙선,도심,10639,1469,7286,5042,2879,5072,3175,4401,1356,5173,1124,2628
중앙선,망우,25170,5018,20616,11931,10347,16973,10607,24651,6988,16731,4898,11305
중앙선,상봉(시외버스터미널),18457,4446,20182,7163,7813,12172,8598,20615,6002,17603,4450,10037
중앙선,신원,326,879,386,719,682,291,837,322,235,151,91,143
중앙선,아신,1621,744,1287,1044,1249,1330,1153,1100,589,1184,355,909
중앙선,양수,5369,2724,3735,3241,5200,4120,4267,3536,2172,4001,1844,2771
중앙선,양원,5042,6503,3931,4957,3803,2864,2536,4465,1476,3052,665,2067
중앙선,양정,1641,1977,1653,2299,2300,948,2279,1303,1161,967,439,641
중앙선,양평,5148,3577,4645,6629,6600,6953,5691,5784,3104,4041,2829,4234
중앙선,오빈,808,282,715,651,651,822,684,649,339,509,151,341
중앙선,용문,3005,2727,3664,4104,6282,3977,3486,3159,2238,2601,1040,2742
중앙선,운길산,1501,1044,1304,1673,3823,1154,2686,1030,1426,1249,904,460
중앙선,원덕,730,425,832,656,797,852,536,715,439,636,169,434
중앙선,중랑,19788,2594,18062,5641,6275,13254,6333,20003,4284,13304,2989,9438
중앙선,지평,369,398,245,104,131,254,42,81,216,253,0,0
중앙선,팔당,1334,1820,1438,3121,3331,1877,3374,1971,2434,1057,1961,721
중앙선,회기,46376,23660,58091,42994,47698,42329,40468,60676,23163,49073,18764,31178
